,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
568,225,497,A89149.5,"Poems of Mr. John Milton, both English and Latin, compos'd at several times. Printed by his true copies. / The songs were set in musick by Mr. Henry Lawes Gentleman of the Kings Chappel, and one of His Maiesties private musick. Printed and publish'd according to order.","Milton, John",1645,poetry,"ork us a perpetual peace , II . That glorious Form , that Light un_ufferable , And that _ar-beaming ",blaz,"e of Maje_ty , Wherwith he wont at Heav'ns high Councel - Table , To _it the mid_t of Trinal Unity ,",Y,MET,light,,225,,,"ork us a perpetual peace , ii . that glorious form , that light un_ufferable , and that _ar-beaming",blaze,"of maje_ty , wherwith he wont at heav'ns high councel - table , to _it the mid_t of trinal unity ,"
569,226,314,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,that have pleasure therein . As for the parts o_ which a Comet doth consist there is the Star & the ,Blaz,"e proceeding therefrom , whence we call them Blazing Stars . Or , the Body of the Star , and the str",Y,LIT,,,226,,,that have pleasure therein . as for the parts o_ which a comet doth consist there is the star & the,Blaze,"proceeding therefrom , whence we call them blazing stars . or , the body of the star , and the str"
570,227,429,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"was dissipated into many little Stars , one of which was more dense and shining then the rest . The ",blaz,"e was obscure and about seven degrees in Longitude , according to Hevelius but Franciscus Milleit wr",Y,LIT,,,227,,,"was dissipated into many little stars , one of which was more dense and shining then the rest . the",blaze,"was obscure and about seven degrees in longitude , according to hevelius but franciscus milleit wr"
571,229,333,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ularly mentioned ) If any man should now positively affirm , that within this twelve moneth another ",Blaz,"ing Star will appear , it would be presumptuous , although it is both possible and probable that it ",Y,LIT,,,229,,,"ularly mentioned ) if any man should now positively affirm , that within this twelve moneth another",Blazing,"star will appear , it would be presumptuous , although it is both possible and probable that it"
572,230,86,N00242.a0,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,"of Augustulus ( the last Romane Emperor ) in the Scripture emblematically set forth , by that of a ",Blaz,"ing Star falling to the ground ? Rev.8. 10 . There fell a great star from heaven , burning as it wer",Y,LIT,,,230,,,"of augustulus ( the last romane emperor ) in the scripture emblematically set forth , by that of a",Blazing,"star falling to the ground ? rev.8. 10 . there fell a great star from heaven , burning as it wer"
573,232,30,A36704.a11,"Troilus and Cressida, or, Truth found too late a tragedy, as it is acted at the Dukes Theatre : to which is prefix'd, a preface containing the grounds of criticism in tragedy / written by John Dryden ...","Dryden, John",1679,drama_tragedy,"to their Axeltrees . Of fiery Demons gliding down the Skyes , And Ilium brighten'd with a midnight ",blaz,"e ; O therefore , if thou lov'st me , go not forth . Hect . Go to thy bed again ; and there dream be",Y,LIT,,,232,,,"to their axeltrees . of fiery demons gliding down the skyes , and ilium brighten'd with a midnight",blaze,"; o therefore , if thou lov'st me , go not forth . hect . go to thy bed again ; and there dream be"
574,235,330,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"Aristotle 's time that was an 130 Degrees in Longitude . If the Comet be higher then the Sun , the ",blaz,"e will be short . If the Comet be as low as the Sun , then the nearer it is to the Sun , the longer ",Y,LIT,,,235,,,"aristotle 's time that was an 130 degrees in longitude . if the comet be higher then the sun , the",blaze,"will be short . if the comet be as low as the sun , then the nearer it is to the sun , the longer"
575,236,398,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"f the Art of PRINTING , by John Guttenberg a Goldsmith in Strasburg . A.D. 1444 . About midsummer a ",Blaz,"ing Star was seen in Leo . The King of Hungaria , with a great multitude of Christians was slain in ",Y,LIT,,,236,,,"f the art of printing , by john guttenberg a goldsmith in strasburg . a.d. 1444 . about midsummer a",Blazing,"star was seen in leo . the king of hungaria , with a great multitude of christians was slain in"
576,237,18,A67510,"Labour in vain: or, What signifies little or nothing Viz. I. The poor man's petitioning at court. II. Expectation of benefit from a covetous man in his life-time. III. The marriage of an old man to a young woman. IV. Endeavours to regulate mens manners by preaching or writing. V. Being a Jacobite. VI. Confining an insolvent debtor. VII. Promise of secrecy in a conspiracy. VIII. An enquiry after a place.","Ward, Edward 'Ned'",1700,fiction,"bl_w away the Ashes that covered the Fire that remain'd in the Brands end , so that it made a Faint ",Blaz,"e , which ( of late unaccustom'd ) warmth made the ( willing to be Deceiv'd ) Senior fancy that ther",Y,LIT,,,237,,,"bl_w away the ashes that covered the fire that remain'd in the brands end , so that it made a faint",Blaze,", which ( of late unaccustom'd ) warmth made the ( willing to be deceiv'd ) senior fancy that ther"
577,238,547,A55194.0,Plutarch's Lives. Their first volume translated from the Greek by several hands ; to which is prefixt The life of Plutarch.,"Dryden, John",1683,prose,"hilo_ophy and perfect vertue of Epaminondas : Yet the di_parity of victories , the reputation , the ",blaz,"e of Glory , in the two la_t were evidently on the Roman _ide . But as I _aid before , to compare th",Y,MET,grandeur,,238,,,"hilo_ophy and perfect vertue of epaminondas : yet the di_parity of victories , the reputation , the",blaze,"of glory , in the two la_t were evidently on the roman _ide . but as i _aid before , to compare th"
578,239,22,A28985,The general history of the air designed and begun by the Honble. Robert Boyle ...,"Boyle, Robert",1691,science,"ortherly , and _aw it was more light due N. and _aw _everal Streaks of Light , like the Tail of the ",Blaz,"ing Star , all pointing N. and S. one of which was as long or longer than that we _aw la_t Year , fo",Y,LIT,,,239,,,"ortherly , and _aw it was more light due n. and _aw _everal streaks of light , like the tail of the",Blazing,"star , all pointing n. and s. one of which was as long or longer than that we _aw la_t year , fo"
579,240,193,48202600.a2,"The lying lover: or, the ladies friendship. A comedy. As it is acted at the Theatre Royal by Her Majesty's servants. Written by Mr. Steele.","Steele, Richard",1703,drama_comedy,"ck again to my small Beer , and three half-penny Commons . ---And I , like many another Beau , only ",blaz,"'d and vanish'd --- Lat . But you know I love Musick immoderately .---How Book . Well , give me but ",Y,MET,UNK,,240,,,"ck again to my small beer , and three half-penny commons . ---and i , like many another beau , only",blaz'd,"and vanish'd --- lat . but you know i love musick immoderately .---how book . well , give me but"
580,241,210,11704469,"New experiments, and observations, made upon the icy noctiluca imparted in a letter to a friend living in the country : to which is annexed A chymical paradox / by Robert Boyle.","Boyle, Robert",1682,science+letters,"ot burn away with a slow flame , as Brimstone is wont to do , but slashed away at once with a great ",blaz,"e , like Fired Gun - powder , save that the flame appeared more Luminous . 6 . The highest effect of",Y,LIT,,,241,,,"ot burn away with a slow flame , as brimstone is wont to do , but slashed away at once with a great",blaze,", like fired gun - powder , save that the flame appeared more luminous . 6 . the highest effect of"
581,242,326,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"nt that it doth proceed from the Sun beams , passing through the body of the Star . For the Coma or ",Blaz,"e is not on that side of the Star which is next to the Sun , but which is opposite there from . Some",Y,LIT,,,242,,,"nt that it doth proceed from the sun beams , passing through the body of the star . for the coma or",Blaze,"is not on that side of the star which is next to the sun , but which is opposite there from . some"
582,243,327,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"to the Sun be more direct , or the Comet elevated above the Sun , then it will be Crinite , or the ",Blaz,"e but short . The blaze is long or short according to the opposition towards the Sun , and distance ",Y,LIT,,,243,,,"to the sun be more direct , or the comet elevated above the sun , then it will be crinite , or the",Blaze,"but short . the blaze is long or short according to the opposition towards the sun , and distance"
583,244,576,1083900200_1,"Iberia liberata: a poem. Occasion'd by the success of Her Majesties arms in Catalonia, Valentia, &c. under the command of The Right Honourable Charles, Earl of Peterborough and Monmouth, General of Her Majesties Forces in Spain, and Joynt-Admiral of the Royal Fleet.","Oldmixon, John",1706,poetry,"ent Designs , And Vindicates his oft affronted Shrines ; When with false Fires he makes his Temples ",blaz,"e , And Lewdly turns Devotion to Grimace , When Hymns of Mimick Joy he Sings to hide His balkt Ambit",Y,MET,emotion,,244,,,"ent designs , and vindicates his oft affronted shrines ; when with false fires he makes his temples",blaze,", and lewdly turns devotion to grimace , when hymns of mimick joy he sings to hide his balkt ambit"
584,245,343,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"d Dan. 11 .21 , 31 . He was a notable Type of Antichrist , nor is it to be wondred at , if a Star , ",Blaz,"e in Heaven , when such miseries were coming on the Earth . Rockenbachius writeth of a Comet appeari",Y,LIT,,,245,,,"d dan. 11 .21 , 31 . he was a notable type of antichrist , nor is it to be wondred at , if a star ,",Blaze,"in heaven , when such miseries were coming on the earth . rockenbachius writeth of a comet appeari"
585,246,236,K060329000.a2,An essay on the genius and writings of Shakespear: with some letters of criticism to The spectator. By Mr. Dennis:,"Dennis, John",1712,letters,"ce a Flood of glorious Light , And this bright Temple of the Univer_e , The cry_tal Firmament , the ",blaz,"ing Sun , All the amazing Glories of the Heav'ns , All the Great Maker's high Magnificence Come ru_h",Y,LIT,,,246,,,"ce a flood of glorious light , and this bright temple of the univer_e , the cry_tal firmament , the",blazing,"sun , all the amazing glories of the heav'ns , all the great maker's high magnificence come ru_h"
586,247,142,820700200,"The character and conduct of Cicero, considered, from the history of his life, by the Reverend Dr. Middleton. With occasional essays, and observations upon the most memorable facts and persons during that period. By Colley Cibber, Esq; Servant to His Majesty.","Cibber, Colley",1747,biography/memoirs,"ld call upon his Vigilance , his Virtue , his Protection . But here , alas ! we see these crackling ",Blaz,"es of his Eloquence abated , now dwindling down to a gloomy Glow - worm - zeal , inactive , and unhe",Y,MET,grandeur,extended,247,,,"ld call upon his vigilance , his virtue , his protection . but here , alas ! we see these crackling",Blazes,"of his eloquence abated , now dwindling down to a gloomy glow - worm - zeal , inactive , and unhe"
587,248,53,893300200,"A hymn to peace. Occasion'd, by the two Houses joining in one address to the Queen. By the author of The true-born English-Man.","Defoe, Daniel",1706,poetry,"lamours at th' Approach of PEACE , Ju_t Life enough to hi_s , and then decea_e . They're Dead ! The ",blaz,"ing A_pect of thy Face , Immortal PEACE , has clear'd the Place . See daily how their Fugitives come",Y,MET,UNK,,248,,,"lamours at th' approach of peace , ju_t life enough to hi_s , and then decea_e . they're dead ! the",blazing,"a_pect of thy face , immortal peace , has clear'd the place . see daily how their fugitives come"
588,249,344,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"Son of God , so far as Authors have taken notice of them . CHAP. IV . An Historical Account of what ",Blaz,"ing Stars were seen within the first five hundred Years after Christ 's Incarnation , and the Notabl",Y,LIT,,,249,,,"son of god , so far as authors have taken notice of them . chap. iv . an historical account of what",Blazing,"stars were seen within the first five hundred years after christ 's incarnation , and the notabl"
589,250,529,1480500300,"A rhapsody upon the marvellous: arising from the first odes of horace and pindar. Being a scrutiny into ancient poetical fame, demanded by modern common sense. By Colley Cibber, Esq P.L.","Cibber, Colley",1750,poetry,"and again they shine ! For here * the Games , there   Theron 's Praises , With this same Simile he ",blaz,"es . Tell us , ye Learned , would this Wonder Not be in modern Muse , a Blunder ? For Similes , like",Y,MET,UNK,,250,,,"and again they shine ! for here * the games , there theron 's praises , with this same simile he",blazes,". tell us , ye learned , would this wonder not be in modern muse , a blunder ? for similes , like"
590,251,80,A40683,"A sermon of assurance Foureteene yeares agoe preached in Cambridge, since in other places. Now by the importunity of friends exposed to publike view. By Thomas Fuller B.D. late lecturer in Lombard Street.","Fuller, Thomas",1647,sermons,"stifled the light with its overstiffnesse ) might be loosened , which presently caused the linke to ",blaz,e forth into a lighter flame . God in like manner deales with thy soul ; that thou mayest shine the ,Y,LIT,,,251,,,"stifled the light with its overstiffnesse ) might be loosened , which presently caused the linke to",blaze,forth into a lighter flame . god in like manner deales with thy soul ; that thou mayest shine the
591,252,33,322001000_7,"Amores Britannici. Epistles historical and gallant, in English heroic verse: from several of the most illustrious personages of their times. In imitation of the Heroidum epistol¾ of Ovid. With notes explaining the most material passages in every history. EPISTLE VII.","Oldmixon, John",1703,poetry,"fected , and her Darts they'll read , Play with the Danger which they else wou'd dread . But if she ",blaz,"es with a real Fire , The Phoenix Muse may in the Flames expire . Few are the Poets , and the Lovers",Y,LIT,,,252,,,"fected , and her darts they'll read , play with the danger which they else wou'd dread . but if she",blazes,"with a real fire , the phoenix muse may in the flames expire . few are the poets , and the lovers"
592,253,579,K040557000.a25,Liberty asserted: A tragedy. As it is acted at the New Theatre in Little Lincoln's-Inn-Fields. Written by Mr. Dennis.,"Dennis, John",1704,drama_tragedy,"onting it , we _py'd A Light a_cending to the Vault of Heav'n , Which _trait expanding in a general ",Blaz,"e , [ ... ] the Mountain with a Floud of Flame . And then de_cending with Impetuous cour_e Down to t",Y,LIT,,,253,,,"onting it , we _py'd a light a_cending to the vault of heav'n , which _trait expanding in a general",Blaze,", [ ... ] the mountain with a floud of flame . and then de_cending with impetuous cour_e down to t"
593,254,411,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"King of Portugal , the King of Denmark , and many other Princes . A. D. 1577 . This year a notable ",blaz,ing Star amazed the VVorld for three Moneths together . Those famous Mathematicians Michael Mastlin ,Y,LIT,,,254,,,"king of portugal , the king of denmark , and many other princes . a. d. 1577 . this year a notable",blazing,star amazed the vvorld for three moneths together . those famous mathematicians michael mastlin
594,255,342,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"housand two hundred and ninety two years before our Saviours nativity , there was seen a formidable ",Blaz,"ing Star , which all the old World beheld for the space of nine and twenty dayes . It appeared first",Y,LIT,,,255,,,"housand two hundred and ninety two years before our saviours nativity , there was seen a formidable",Blazing,"star , which all the old world beheld for the space of nine and twenty dayes . it appeared first"
595,256,194,N02066.a0,"Useful remarks. An essay upon remarkables in the way of wicked men. : A sermon on the tragical end, unto which the way of twenty-six pirates brought them; at New Port on Rhode-Island, July 19, 1723. : With an account of their speeches, letters, & actions, before their execution. : [Two lines from Deuteronomy]","Mather, Cotton",1723,sermons_execution,"in his way that is perver_e before God Perhaps , the Candle of the Lord within him , gives unu_ual ",Blaz,es and Scorches : Compels him to be bitterly _en_ible of his Condition . He falls it may be into _om,Y,MET,UNK,extended,256,,,"in his way that is perver_e before god perhaps , the candle of the lord within him , gives unu_ual",Blazes,and scorches : compels him to be bitterly _en_ible of his condition . he falls it may be into _om
596,258,307,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"erein presented thee with , first , the Theory ; secondly , the History of Comets , commonly called ",Blaz,"ing Stars . As to the Theory , there is ( to my understanding ) as much declared , as it hath please",Y,LIT,,,258,,,"erein presented thee with , first , the theory ; secondly , the history of comets , commonly called",Blazing,"stars . as to the theory , there is ( to my understanding ) as much declared , as it hath please"
597,259,340,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"d surely this Opinion tends more to piety , and the fear of God , then theirs doth , who think that ",Blaz,"ing Stars signifie no more then a Cloud in the air . It is moreover , of weighty consideration with ",Y,LIT,,,259,,,"d surely this opinion tends more to piety , and the fear of god , then theirs doth , who think that",Blazing,"stars signifie no more then a cloud in the air . it is moreover , of weighty consideration with"
598,262,530,A27315,"Poems upon several occasions with, A voyage to the island of love / by Mrs. A. Behn.","Behn, Aphra",1684,poetry,"ss and Love ; The flints about their Hearts dance to thy lays , Till the quick motion sets 'em on a ",Blaz,"e . Orpheus and you the stones do both inspire , But onely you out of those flints strike fire , Not",Y,MET,emotion,extended,262,,,"ss and love ; the flints about their hearts dance to thy lays , till the quick motion sets 'em on a",Blaze,". orpheus and you the stones do both inspire , but onely you out of those flints strike fire , not"
599,263,295,A59527.a0,"The tragedy of Hamlet, Prince of Denmark as it is now acted at His Highness the Duke of York's Theatre / by William Shakespeare.","Davenant, Sir William",1661,drama_tragedy,And each particular hair to _tand an end Like quills upon the fearful Porcopine : But this eternal ,blaz,"on mu_t not be To ears of fle_h , and blood : li_t , li_t , O li_t , If thou did_t ever thy dear fat",Y,MET,UNK,,263,,,and each particular hair to _tand an end like quills upon the fearful porcopine : but this eternal,blaz,"on mu_t not be to ears of fle_h , and blood : li_t , li_t , o li_t , if thou did_t ever thy dear fat"
600,264,510,K072424000,Notes upon the twelve books of Paradise lost: Collected from the Spectator. Written by Mr. Addison.,"Addison, Joseph",1719,prose,"us Satan talking to his neare_t mate , With head up - life above the wave , and eyes That _parkling ",blaz,"ed , his other parts be_ide Prone on the Flood , extended long and large , Lay floating many a roodÑ",Y,MET,emotion,,264,,,"us satan talking to his neare_t mate , with head up - life above the wave , and eyes that _parkling",blazed,", his other parts be_ide prone on the flood , extended long and large , lay floating many a roodñ"
601,265,155,A47891.1,"A new dialogue between some body and no body, or, The Observator observed","L'Estrange, Roger",1681,dialogue/conference,"e all in a maze ; For our old cause here , Does in Triumph appear , Tho' our Candle is e'en at last ",blaz,"e . We'ave borrow'd Whigs Save all , That our Candle might have all Th'advantage that we can give it",Y,LIT,,,265,,,"e all in a maze ; for our old cause here , does in triumph appear , tho' our candle is e'en at last",blaze,". we'ave borrow'd whigs save all , that our candle might have all th'advantage that we can give it"
602,266,75,A27315.a54,"Poems upon several occasions with, A voyage to the island of love / by Mrs. A. Behn.","Behn, Aphra",1684,poetry,fierce ) destroy ; These hy degrees infuse a lasting Love ; Whilst those do soon burn out the short ,blaz,"'d Ioy . These the all gaining Youth requires , And bears to Ladies Hearts the Lambent Fires ; And H",Y,MET,emotion,extended,266,,,fierce ) destroy ; these hy degrees infuse a lasting love ; whilst those do soon burn out the short,blaz'd,"ioy . these the all gaining youth requires , and bears to ladies hearts the lambent fires ; and h"
603,267,420,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"its first appearance it bended like a Bow , but afterwards it appeared straight . The Colour of the ",Blaz,"e near the Star was red and fiery , but towards the end of it white and pale , very much resembling ",Y,LIT,,,267,,,"its first appearance it bended like a bow , but afterwards it appeared straight . the colour of the",Blaze,"near the star was red and fiery , but towards the end of it white and pale , very much resembling"
604,271,480,A40658,"Two sermons the first, Comfort in calamitie, teaching to live well, the other, The grand assizes, minding to dye well / by Thomas Fuller ...","Fuller, Thomas",1654,sermons,"d her mother in law , but Ruth clave unto her . THese words containe two generall parts : First , A ",blaz,"ing Meteor falling downe out of the Ayre ; And Orpah , &c. Secondly , A fixed Starre fairely shining",Y,LIT,,,271,,,"d her mother in law , but ruth clave unto her . these words containe two generall parts : first , a",blazing,"meteor falling downe out of the ayre ; and orpah , &c. secondly , a fixed starre fairely shining"
605,272,450,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,hat a thousand Houses were consumed in those unhappy Flames . What further Events shall attend this ,Blaz,"ing Star which our eyes have so lately beheld , is known unto him , Who ruleth in the Army of Heaven",Y,LIT,,,272,,,hat a thousand houses were consumed in those unhappy flames . what further events shall attend this,Blazing,"star which our eyes have so lately beheld , is known unto him , who ruleth in the army of heaven"
606,275,121,1598200100,"C¾sar in ®gypt. A tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1725,drama,"e dreadful Mountain roars , In Streams erect the spouted Sulphur soars , And boiling to the Plain a ",blaz,"ing Torrent pours . In vain the Savage from the Ruin turns , But ere he dreads his Fate , amidst the",Y,LIT,,,275,,,"e dreadful mountain roars , in streams erect the spouted sulphur soars , and boiling to the plain a",blazing,"torrent pours . in vain the savage from the ruin turns , but ere he dreads his fate , amidst the"
607,276,412,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"o Coma for several dayes , sc. not till October 9 . VVhen on a sudden it appeared with a formidable ",blaz,e . The reason of which Maestl_n judgeth to be this . The Sun and the Comet were in opposite signs i,Y,LIT,,,276,,,"o coma for several dayes , sc. not till october 9 . vvhen on a sudden it appeared with a formidable",blaze,. the reason of which maestl_n judgeth to be this . the sun and the comet were in opposite signs i
608,277,15,516801600.a1,"The lady's last stake, or, the wife's resentment. A comedy. As it is acted at the Queen's Theatre in the Hay-Market, by Her Majesty's servants. Written by Mr. Cibber.","Cibber, Colley",1707,drama_comedy,"an Age for Love , as six and twenty .---And if her Jealousy's kindled already , I'll blow it into a ",Blaz,"e before I part with her . Mrs. Harts . Madam , I hear my Lady's coming---I humbly take my leave of ",Y,MET,emotion,extended,277,,,"an age for love , as six and twenty .---and if her jealousy's kindled already , i'll blow it into a",Blaze,"before i part with her . mrs. harts . madam , i hear my lady's coming---i humbly take my leave of"
609,278,182,N00242,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,Signs in the heavens are mentioned as the Presages of great Calamityes . Some object that after the ,blaz,"ing Star , Anno 1097 . a very fertile prosperous year followed , but they forget that the next year ",Y,LIT,,,278,,,signs in the heavens are mentioned as the presages of great calamityes . some object that after the,blazing,"star , anno 1097 . a very fertile prosperous year followed , but they forget that the next year"
610,279,374,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"erning A.D. 1095 96 . 97 , 98 , 99 , 1101 , 1102 , 1103 , 1104 , 1106 , 1109 , 1110 , 1113 . that a ",Blaz,ing Star was seen in every one of these years . It would fill a volume to speak particularly and ful,Y,LIT,,,279,,,"erning a.d. 1095 96 . 97 , 98 , 99 , 1101 , 1102 , 1103 , 1104 , 1106 , 1109 , 1110 , 1113 . that a",Blazing,star was seen in every one of these years . it would fill a volume to speak particularly and ful
