,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
308,190,190,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"d . at the beholding of it . Remarkable events , were The Turkish Emperour died . The Eastern parts ",flam,ed with VVar . Constantinople was taken by the Infi_els . The Empire was embroyled with civil Discor,Y,LIT,,,190,190.0,7558.0,"d . at the beholding of it . remarkable events , were the turkish emperour died . the eastern parts",flamed,with vvar . constantinople was taken by the infi_els . the empire was embroyled with civil discor
309,191,191,A43554,"Theologia veterum, or, The summe of Christian theologie, positive, polemical, and philological, contained in the Apostles creed, or reducible to it according to the tendries of the antients both Greeks and Latines : in three books / by Peter Heylyn.","Heylyn, Peter",1654,prose,"d and last is , to inflame or kindle , because that by the vertue of his heavenly power , he doth in",flam,"e our souls with the fire of zeal , and kindle a right spirit within us ; Est deus in nobis , agitan",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,191,191.0,7237.0,"d and last is , to inflame or kindle , because that by the vertue of his heavenly power , he doth in",flame,"our souls with the fire of zeal , and kindle a right spirit within us ; est deus in nobis , agitan"
310,192,192,A29001,"New experiments and observations touching cold, or, An experimental history of cold begun to which are added an examen of antiperistasis and an examen of Mr. Hobs's doctrine about cold / by the Honorable Robert Boyle ... ; whereunto is annexed An account of freezing, brought in to the Royal Society by the learned Dr. C. Merret ...","Boyle, Robert",1665,science,"issolve Ice into water , very near , if not altogether as soon as the spirit of @ it self , which in",flam,able Liquor is generally acknowledg'd to be in a high degree potentially hot . If Gassenaus did not ,Y,LIT,,,192,192.0,7321.0,"issolve ice into water , very near , if not altogether as soon as the spirit of @ it self , which",inflamable,liquor is generally acknowledg'd to be in a high degree potentially hot . if gassenaus did not
311,193,193,K008178000.a1,The resurrection. A poem: Written by Mr. Addison.,"Addison, Joseph",1718,poetry,"They gnaſh their foamy Teeth , and frown ſevere . A ſtern Avenger , with relentleſs Mind , Waving a ",flam,"y Faulchion , ſtalks behind ; With which , as once from Paradiſe he drove , He drives the Sinner fro",Y,LIT,,,193,193.0,4685.0,"they gnaſh their foamy teeth , and frown ſevere . a ſtern avenger , with relentleſs mind , waving a",flam,"y faulchion , ſtalks behind ; with which , as once from paradiſe he drove , he drives the sinner fro"
312,194,194,A28938,"The aerial noctiluca, or, Some new phœnomena, and a process of a factitious self-shining substance imparted in a letter to a friend living in the country / by the honourable Robert Boyle ...","Boyle, Robert",1680,science_chemistry+letters," of a light fire , and ſeem'd to burn like a ſmall Wax Taper ; but with a more blazing and pleaſant ",flam,"e , which ſome times ſhooting downwards , and playing about the hairs , that compos'd that part of t",Y,LIT,,,194,194.0,6594.0,"of a light fire , and ſeem'd to burn like a ſmall wax taper ; but with a more blazing and pleaſant",flame,", which ſome times ſhooting downwards , and playing about the hairs , that compos'd that part of t"
313,195,195,51784424,"The history of the reformation of the Church of England. The second part, of the progress made in it till the settlement of it in the beginning of Q. Elizabeth's reign. / By Gilbert Burnet, D.D.","Burnet, Gilbert",1681,prose,"iatly . But Ridley had a more lingring Torment , for they threw on the fire so much wood , that the ",Flam,"e could not break through it : so that his Legs were almost consumed before this was observed , and ",Y,LIT,,,195,195.0,7351.0,"iatly . but ridley had a more lingring torment , for they threw on the fire so much wood , that the",Flame,"could not break through it : so that his legs were almost consumed before this was observed , and"
314,198,198,A47873,"Interest mistaken, or, the Holy cheat proving from the undeniable practises and positions of the Presbyterians, that the design of that party is to enslave both king and people under the masque of religion : by way of observation upon a treatise, intitutled, The interest of England in the matter of religion, &c. / by Roger L'Estrange.","L'Estrange, Roger",1661,prose,"passion or Design , lays down our Duty , and our Interest ? These wranglings about Trifles do but en",flam,"e the Difference , and start new Animosities , instead of quieting the Old . The great pretence of S",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,198,198.0,5784.0,"passion or design , lays down our duty , and our interest ? these wranglings about trifles do but en",flame,"the difference , and start new animosities , instead of quieting the old . the great pretence of s"
315,199,199,13002135,"Poems on several occasions, written in imitation of the manner of Anacreon with other poems, letters and translations.","Oldmixon, John",1696,poetry_miscellany+letters," impossible to see , And for Loving censure me . Sure Corinna cannot blame , Such a hopeful , happy ",Flam,"e ; When she knows that if I burn , Tis in hopes of a return . Love , thy Dictates I persue , Tell m",Y,MET,LIT,,199,199.0,10644.0,"impossible to see , and for loving censure me . sure corinna cannot blame , such a hopeful , happy",Flame,"; when she knows that if i burn , tis in hopes of a return . love , thy dictates i persue , tell m"
316,200,200,A28938,"The aerial noctiluca, or, Some new phœnomena, and a process of a factitious self-shining substance imparted in a letter to a friend living in the country / by the honourable Robert Boyle ...","Boyle, Robert",1680,science_chemistry+letters,"ine in the dark , ( which abſence of ſenſible heat diſtinguiſhes Phoſphorus 's from common Fire and ",Flam,"e ; ) I ſhall now confine my Diſcourſe to the latter ſort , and tell you , That as far as I have hit",Y,LIT,,,200,200.0,6542.0,"ine in the dark , ( which abſence of ſenſible heat diſtinguiſhes phoſphorus 's from common fire and",Flame,"; ) i ſhall now confine my diſcourſe to the latter ſort , and tell you , that as far as i have hit"
317,201,201,A30349,An exposition of the Thirty-nine articles of the Church of England written by Gilbert Bishop of Sarum.,"Burnet, Gilbert",1699,prose," after which all Liberties are taken , or an abstinence which is made up with other delicious and in",flam,"ing Nutritives , these are of no Value , being only Inventions to deceive Men , and to expose Religi",Y,MET,emotion/desire,,201,201.0,5256.0,"after which all liberties are taken , or an abstinence which is made up with other delicious and in",flaming,"nutritives , these are of no value , being only inventions to deceive men , and to expose religi"
318,202,202,A30433,"A sermon preached at Bow-Church, before the court of aldermen, on March 12, 1689/90 being the fast-day appointed by Their Majesties / by the Right Reverend Father in God, Gilbert Lord Bishop of Sarum.","Burnet, Gilbert",1690,sermons_fast-day,"ut slightly cured , by those who perhaps instead of using Lenitives to allay the heat , do rather in",flam,"e it . Upon the whole matter , the right way of procuring fit Remedies to all our evils , is to sear",Y,MET,AMB,,202,202.0,8789.0,"ut slightly cured , by those who perhaps instead of using lenitives to allay the heat , do rather in",flame,"it . upon the whole matter , the right way of procuring fit remedies to all our evils , is to sear"
319,203,203,A35290,"Pandion and Amphigenia, or, The history of the coy lady of Thessalia adorned with sculptures / by J. Crowne.","Crowne, John",1665,fiction,"literated : which Danpions experience could confirm , for the more he endeavoured to extinguiſh the ",flam,"es of affection with the cold blaſts of deſpair , the more ardent they grew , and the leſs tolerable",Y,MET,emotion,,203,203.0,3329.0,"literated : which danpions experience could confirm , for the more he endeavoured to extinguiſh the",flames,"of affection with the cold blaſts of deſpair , the more ardent they grew , and the leſs tolerable"
320,204,204,A03149,Mikrokosmos A little description of the great world. Augmented and reuised. By Peter Heylyn.,"Heylyn, Peter",1625,science_geography," out fl_mes of fire : the smoke of whi__ _led _liny Iunior , coueting to search the cause of it The ",flam,"e hereof br_ke _orth cruelly also during the reigne of Titus , casting out not only such sto_e of sm",Y,LIT,,,204,204.0,6731.0,"out fl_mes of fire : the smoke of whi__ _led _liny iunior , coueting to search the cause of it the",flame,"hereof br_ke _orth cruelly also during the reigne of titus , casting out not only such sto_e of sm"
321,205,205,A36644.a0,"The Mall, or, The modish lovers a comedy : acted by His Majesties servants.","Dryden, John",1674,drama_comedy," , she's a married Woman , and ought to be very cautious . Lov. Oh Peg , I love her with a vertuous ",Flam,"e , believe me I do ! and if thou wouldst but swear and lye , and use a small kind of Treachery in t",Y,MET,emotion,,205,205.0,4161.0,", she's a married woman , and ought to be very cautious . lov. oh peg , i love her with a vertuous",Flame,", believe me i do ! and if thou wouldst but swear and lye , and use a small kind of treachery in t"
322,206,206,A30337,"A discourse on the memory of that rare and truely virtuous person Sir Robert Fletcher of Saltoun who died the 13 of January last, in the thirty ninth year of his age / written by a gentleman of his acquaintance.","Burnet, Gilbert",1665,biography/memoirs,"thinks this Thought should start you and stop your carreer , lest you drive into these unquenchable ",Flam,"es ere you be aware . Learn you that are satisfied with the Praise of being no ill men , from the Ex",Y,MET,AMB,,206,206.0,10546.0,"thinks this thought should start you and stop your carreer , lest you drive into these unquenchable",Flames,"ere you be aware . learn you that are satisfied with the praise of being no ill men , from the ex"
323,207,207,A47473,"Distressed Sion relieved, or, The garment of praise for the spirit of heaviness wherein are discovered the grand causes of the churches trouble and misery under the late dismal dispensation : with a compleat history of, and lamentation for those renowned worthies that fell in England by popish rage and cruelty, from the year 1680 to 1688 ... / by Benjamin Keach ...","Keach, Benjamin",1689,prose,"ee of this inestimable Jewel ? How canst thou be so pittyless , so cruel Unto thy self ? Sin is the ",flam,"ing dart That cuts thy Veins , and Wounds thy very heart , Can Sion chuse but send out mournful crie",Y,MET,AMB,,207,207.0,5672.0,"ee of this inestimable jewel ? how canst thou be so pittyless , so cruel unto thy self ? sin is the",flaming,"dart that cuts thy veins , and wounds thy very heart , can sion chuse but send out mournful crie"
324,209,209,12257952,"Ars chirurgica a compendium of the theory and practice of chirurgery in seven books ... shewing the names, causes, signs, differences, prognosticks, and various intentions of curing all kinds of chirurgick diseases ... : to which is added Pharmacopoeia chirurgica, or, The medical store, Latin and English ... / by William Salmon ...","Salmon, William",1697,science_medicine,"e}ss . Tincture of Opium as thick as new Honey {dram}ijss . mix them . XIV . @ , Inflammatio , an In",flam,"mation often follows upon Wounds , more especially if the Nerves , or Nervous Parts are wounded ; or",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,209,209.0,8089.0,"e}ss . tincture of opium as thick as new honey {dram}ijss . mix them . xiv . @ , inflammatio , an",inflammation,"often follows upon wounds , more especially if the nerves , or nervous parts are wounded ; or"
325,210,210,A40646,"Abel redevivus, or, The dead yet speaking by T. Fuller and other eminent divines.","Fuller, Thomas",1651,biography/memoirs,everance of the Saints in Faith ; wherein his opinions were condemned by them as haereticall ; this ,flam,"e also was increased by the addition of the fuell of a Tractate of the Lords Supper , printed by Hes",Y,MET,AMB,extended,210,210.0,4613.0,everance of the saints in faith ; wherein his opinions were condemned by them as haereticall ; this,flame,"also was increased by the addition of the fuell of a tractate of the lords supper , printed by hes"
326,211,211,27242136,"A treatise of chirurgical operations after the newest, and most exact method founded on the structure of the parts ... : to which is annex'd A general idea of wounds / written originally by Joseph De la Charier ; and translated into English by R. B.","Crouch, Nathaniel",1696,science_medicine,", and the Inflammation lessen'd . It's to be wished for the Partisans of this practice , that the In",flam,mation would favour their Opinion . For we cannot believe that the Blood and Spirits running into a ,Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,211,211.0,9731.0,", and the inflammation lessen'd . it's to be wished for the partisans of this practice , that the",inflammation,would favour their opinion . for we cannot believe that the blood and spirits running into a
327,212,212,A28965,"Essays of the strange subtilty great efficacy determinate nature of effluviums. To which are annext New experiments to make fire and flame ponderable. : Together with A discovery of the perviousness of glass. : Also An essay, about the origine and virtue of gems. / By the Honourable Robert Boyle ... ; To which is added The prodromus to a dissertation concerning solids naturally contained within solids giving an account of the Earth, and its productions. By Nicholas Steno. ; Englished by H.O.","Boyle, Robert",1673,science_chemistry,"lf Grain of Powder was ſhatter'd , beſide thoſe multitudes , which , having been turn'd into actual ",flam,"e , may probably be ſuppos'd to have ſuffer'd a comminution , that made them become inviſible . And ",Y,LIT,,,212,212.0,9224.0,"lf grain of powder was ſhatter'd , beſide thoſe multitudes , which , having been turn'd into actual",flame,", may probably be ſuppos'd to have ſuffer'd a comminution , that made them become inviſible . and"
328,213,213,A53678,"A continuation of the exposition of the Epistle of Paul the Apostle to the Hebrews viz, on the sixth, seventh, eight, ninth, and tenth chapters : wherein together with the explication of the text and context, the priesthood of Christ ... are declared, explained and confirmed : as also, the pleas of the Jews for the continuance and perpetuity of their legal worship, with the doctrine of the principal writers of the Socinians about these things, are examined and disproved / by J. Owen ...","Owen, John",1680,prose,evidence that we have not the same Spirit of Faith with them . As the Courage of a Valiant man is en,flam,"ed by a noble Example , when a Coward shrinks back and trembles at it . On this supposition there is",Y,MET,emotion/desire,SIM or MET meaning something like 'instigated' or 'inspired'?,213,213.0,10029.0,evidence that we have not the same spirit of faith with them . as the courage of a valiant man is en,flamed,"by a noble example , when a coward shrinks back and trembles at it . on this supposition there is"
329,214,214,A59824.a0,A letter to a friend concerning a French invasion to restore the late King James to his throne and what may be expected from him should he be successful in it.,"Sherlock, William",1692,letters,ortunes by Complementing the returning Prince ; and to expiate t_eir _ormer crimes by a forward and ,flam,ing Loyalty ; and the rest are over - awed and frighted into a compliance ; th_s it is commonly seen,Y,MET,AMB,dedication?,214,214.0,5657.0,ortunes by complementing the returning prince ; and to expiate t_eir _ormer crimes by a forward and,flaming,loyalty ; and the rest are over - awed and frighted into a compliance ; th_s it is commonly seen
330,215,215,49520864,"Martyrs in flames, or, Popery (in its true colours) displayed. Being a brief relation of the horrid cruelties and persecutions of the Pope and Church of rome for many hundred years past, to this present age, inflicted upon Protestants in Piedmont ... : With an abstract of the cruel persecution lately exercised upon the Protestants in France and Savoy, in the year 1686 and 1687. : Together with a short account of Gods judgment upon popish persecutors. / Published for a warning to all Protestants, [] what they must expect from that bloody generation of Antichristians. By R.B.","Crouch, Nathaniel",1693,biography/memoirs,"ry'd them , giving them their Comrades to eat as a delicate Dish ; then they seared his Wounds with ",flam,"ing Candles , cut off his Ears , and tore off his Nails with burning Pincers , to make him renounce ",Y,LIT,,,215,215.0,318.0,"ry'd them , giving them their comrades to eat as a delicate dish ; then they seared his wounds with",flaming,"candles , cut off his ears , and tore off his nails with burning pincers , to make him renounce"
331,216,216,A28965.a31,"Essays of the strange subtilty great efficacy determinate nature of effluviums. To which are annext New experiments to make fire and flame ponderable. : Together with A discovery of the perviousness of glass. : Also An essay, about the origine and virtue of gems. / By the Honourable Robert Boyle ... ; To which is added The prodromus to a dissertation concerning solids naturally contained within solids giving an account of the Earth, and its productions. By Nicholas Steno. ; Englished by H.O.","Boyle, Robert",1673,science," a great ſlenderneſs ; and we alſo provided a conveniently ſhap'd metalline Lamp , ſuch as that the ",flam,"e of this ardent Spirit might commodiouſly burn in it , and yet not melt nor crack it ; which Lamp ,",Y,LIT,,,216,216.0,1472.0,"a great ſlenderneſs ; and we alſo provided a conveniently ſhap'd metalline lamp , ſuch as that the",flame,"of this ardent spirit might commodiouſly burn in it , and yet not melt nor crack it ; which lamp ,"
332,218,218,N01723,"Mirabilia Dei. An essay on the very seasonable & remarkable interpositions of the divine providence, to rescue & relieve distressed people, brought unto the very point of perishing; especially relating to that twice-memorable fifth of November. Offered in the audience of His Excellency the governour and the General Assembly of the Massachusetts-province, New-England, on the fifth of November. 1719. / By Cotton Mather D.D. & F.R.S.","Mather, Cotton",1719,sermons,"y . There was a Time Three and Forty Years ago , when the fierce Indian Salvages , having Spred the ",Flam,"e of a Dubious War , from One End of the Country to the Other , Every One thought , the Summer then ",Y,LIT,,,218,218.0,8893.0,"y . there was a time three and forty years ago , when the fierce indian salvages , having spred the",Flame,"of a dubious war , from one end of the country to the other , every one thought , the summer then"
333,221,221,A36965.a47,"The comical history of Don Quixote as it is acted at the Queens Theatre in Dorset-Garden, by Their Majesties servants / written by Mr. D'Urfey.","D'Urfey, Thomas",1694,drama_comedy,"art like any burning Glass , Think not that I will longer bear your Scorn , Or cherish these strong ",Flam,"es without return . If because I am black retards my Joy , I'll come at Night , and not offend your ",Y,MET,emotion,,221,221.0,929.0,"art like any burning glass , think not that i will longer bear your scorn , or cherish these strong",Flames,"without return . if because i am black retards my joy , i'll come at night , and not offend your"
334,222,222,11908629,"The surprizing miracles of nature and art in two parts : containing I. The miracles of nature, or the strange signs and prodigious aspects and appearances in the heavens, the earth, and the waters for many hundred years past ... II. The miracles of art, describing the most magnificent buildings and other curious inventions in all ages ... : beautified with divers sculptures of many curiosities therein / by R.B., author of the Hist. of the wars of England, Remarks of London, Wonderful prodigies, Admirable curiosities in England, and Extraordinary adventures of several famous men.","Crouch, Nathaniel",1683,prose," every side before the inward parts were consumed ; it usually utters smoak by day , but by night , ",Flam,"es ; its manner is to send forth a loud sounding or roaring noise and bellowing first , and then to ",Y,LIT,,,222,222.0,3259.0,"every side before the inward parts were consumed ; it usually utters smoak by day , but by night ,",Flames,"; its manner is to send forth a loud sounding or roaring noise and bellowing first , and then to"
335,224,224,K060142003.a2,"A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; .. By a gentleman. .. [pt.3]","Defoe, Daniel",1724,letters,"ge , ſet Fire to a Part of the City of York ; and while the Citizens were buſy in extinguiſhing the ",Flam,"es , broke into the Houſe of a principal Jew , who had been murder'd at London , and whoſe Wife had ",Y,LIT,,,224,224.0,13.0,"ge , ſet fire to a part of the city of york ; and while the citizens were buſy in extinguiſhing the",Flames,", broke into the houſe of a principal jew , who had been murder'd at london , and whoſe wife had"
336,225,225,A50202,"An essay for the recording of illustrious providences wherein an account is given of many remarkable and very memorable events which have hapned this last age, especially in New-England / by Increase Mather, teacher of a church at Boston in New-England.","Mather, Increase",1684,prose," of it , inform me , that the Lightning in that House at Duxborough , did with the vehemency of its ",flam,"e , cause the Bricks in the Chimney to melt like molten lead : which particular was as Remarkable as",Y,LIT,,,225,225.0,9077.0,"of it , inform me , that the lightning in that house at duxborough , did with the vehemency of its",flame,", cause the bricks in the chimney to melt like molten lead : which particular was as remarkable as"
337,226,226,A36624.a0,"Examen poeticum being the third part of miscellany poems containing variety of new translations of the ancient poets, together with many original copies by the most eminent hands.","Dryden, John",1693,poetry," , fatally dispos'd to mutual fires , They felt , before they knew , the same desires . Equal their ",flam,"e , unequal was their care ; One lov'd with Hope , one languish'd in Despair . The Maid accus'd the ",Y,MET,emotion,,226,226.0,10984.0,", fatally dispos'd to mutual fires , they felt , before they knew , the same desires . equal their",flame,", unequal was their care ; one lov'd with hope , one languish'd in despair . the maid accus'd the"
338,228,228,154603300,"Vulgus Britannicus: or, the British Hudibrass. Part the third.","Ward, Edward 'Ned'",1710,poetry,"nd bound to see their last ; And to the Noisy Mob 's desire , The Carcase of the Raging Fire ; That ",flam,"ing Product of their Fury , Was in the Zenith of its Glory ; The Croud to farther Mischiefs bent , B",Y,LIT,,,228,228.0,9129.0,"nd bound to see their last ; and to the noisy mob 's desire , the carcase of the raging fire ; that",flaming,"product of their fury , was in the zenith of its glory ; the croud to farther mischiefs bent , b"
339,229,229,568800800,"The libertine's choice: or, the mistaken happiness of the fool in fashion.","Ward, Edward 'Ned'",1704,poetry," Make you without your Friend and Bottle live ? Could the grave Guide , with his Authentick Tale Of ",Flam,"es and Furies on your Youth prevail ? Could all his mild Reproofs , or Holy Threats , Repel the warm",Y,MET,AMB,,229,229.0,1318.0,"make you without your friend and bottle live ? could the grave guide , with his authentick tale of",Flames,"and furies on your youth prevail ? could all his mild reproofs , or holy threats , repel the warm"
340,230,230,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,"ndred and twenty foot deep , that the very Sea it self was not sufficient to extinguish such mighty ",flam,"es ; The space of this boyling Fire was about two Acres , and the Fire arose with such mighty force ",Y,LIT,,,230,230.0,10299.0,"ndred and twenty foot deep , that the very sea it self was not sufficient to extinguish such mighty",flames,"; the space of this boyling fire was about two acres , and the fire arose with such mighty force"
341,231,231,A28949,"A continuation of new experiments physico-mechanical, touching the spring and weight of the air and their effects. The I. part whereto is annext a short discourse of the atmospheres of consistent bodies / written by way of letter to the right honourable the Lord Clifford and Dungarvan by the honourable Robert Boyle ...","Boyle, Robert",1669,science_physics+letters,"larly two Cluſters of Pneumatical trials , the one about Reſpiration , and the other about Fire and ",Flam,"e ; but ſeveral of my Notes and Obſervations being at preſent out of the way , my having neither hea",Y,LIT,,,231,231.0,10635.0,"larly two cluſters of pneumatical trials , the one about reſpiration , and the other about fire and",Flame,"; but ſeveral of my notes and obſervations being at preſent out of the way , my having neither hea"
342,232,232,A40646,"Abel redevivus, or, The dead yet speaking by T. Fuller and other eminent divines.","Fuller, Thomas",1651,biography/memoirs,"is forc'd recantation , To th' Death he hated Romes abomination . Which did their Romish furie so en",flam,"e , That , torturing him , they Tygers fierce became ; His head ( like Huss ) with painted Divels , ",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,232,232.0,4587.0,"is forc'd recantation , to th' death he hated romes abomination . which did their romish furie so en",flame,", that , torturing him , they tygers fierce became ; his head ( like huss ) with painted divels ,"
343,234,234,K107398002.0,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1705,letters,uſes . There were Reformers indeed ! Were they ſo ſenſeleſs that they wanted Diſcernment to ſee the ,flam,ing and Outragious Wickedneſs of them ? Or ſo very wicked that they wanted Zeal to diſcharge their D,Y,MET,AMB,,234,234.0,5035.0,uſes . there were reformers indeed ! were they ſo ſenſeleſs that they wanted diſcernment to ſee the,flaming,and outragious wickedneſs of them ? or ſo very wicked that they wanted zeal to diſcharge their d
344,236,236,A53058.a139,"Philosophical letters, or, Modest reflections upon some opinions in natural philosophy maintained by several famous and learned authors of this age, expressed by way of letters / by the thrice noble, illustrious, and excellent princess the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"re forced to spread about , and descend round the sides of the Oven , so that the descension of the ",flam,"e is forced , and not natural , and its Globous figure is caused , as it were , by a mould , which i",Y,LIT,,,236,236.0,9590.0,"re forced to spread about , and descend round the sides of the oven , so that the descension of the",flame,"is forced , and not natural , and its globous figure is caused , as it were , by a mould , which i"
345,238,238,10174694,"The history of the nine worthies of the world three whereof were Gentiles, I. Hector, son of Priamus, King of Troy, II. Alexander the Great ..., III. Julius Caesar ..., : three Jews, IV. Joshua ..., V. David ..., VI. Judas Maccabeus ..., : three Christians, VII. Arthur, King of Brittain, VIII. Charles the Great, Emp. of Germany, IX. Godfrey of Bulloign, King of Jerusalem : being an account of their glorious lives, worthy actions, renowned victories and deaths : illustrated with poems and the picture of each worthy / by R.B.","Crouch, Nathaniel",1687,biography/memoirs+poetry,"confidence of the Kings Friendship , still persisted to magnifie the actions of Philip ; which so in",flam,"'d Alexander , that snatching a spear from one of the Guard , he killed him at the Feast , and insul",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,238,238.0,8974.0,"confidence of the kings friendship , still persisted to magnifie the actions of philip ; which so in",flam'd,"alexander , that snatching a spear from one of the guard , he killed him at the feast , and insul"
346,239,239,16958635,"The [s]ceptical chymist, or, Chymico-physical doubts & paradoxes touching the spagyrist's principles commonly call'd hypostatical, [a]s they are wont to be propos'd and defended by the generality of alchymists : whereunto is praemis'd part of another discourse relating to the same subject / by the Honourable Robert Boyle.","Boyle, Robert",1661,science_chemistry,"ulphurs , although that Spirit be not Unctuous , and will freely mingle with Water . So that bare In",flam,ability must constitute the Essence of the Chymists Sulphur ; as uninflamablenesse joyned with any t,Y,LIT,,,239,239.0,4946.0,"ulphurs , although that spirit be not unctuous , and will freely mingle with water . so that bare",inflamability,must constitute the essence of the chymists sulphur ; as uninflamablenesse joyned with any t
347,240,240,A35286.a0,"The history of the famous and passionate love, between a fair noble Parisian lady, and a beautiful young singing-man, a chanter in the Quire of Notre Dame in Paris, and a singer in opera's an heroic poem, in two canto's, being in imitation of Virgil's Dido and Ænes, and shews all the passions of a proud beauty, compell'd by love, to abandon her self to her inferiour : but finding some slights, how she reveng'd her self, and recovered her honor.","Crowne, John",1692,poetry," of a ſolid kind , To raiſe her Lady in Body and in Mind . Said ſhe , I'd help you to ſuppreſs this ",Flam,"e , Did I believe it either Sin or Shame ; Madam , y'ave free diſpoſal of your Bed , To you , your w",Y,MET,AMB,,240,240.0,6529.0,"of a ſolid kind , to raiſe her lady in body and in mind . said ſhe , i'd help you to ſuppreſs this",Flame,", did i believe it either sin or shame ; madam , y'ave free diſpoſal of your bed , to you , your w"
348,242,242,A27324.a6,Sir Patient Fancy a comedy : as it is acted at the Duke's Theatre / written by Mrs. A. Behn ...,"Behn, Aphra",1678,drama_comedy," —Do you love me ? Witt . Love thee ! by thy dear self all that my Soul adores , I'me all impatient ",Flam,"e ! all over Love ! —You do not use to doubt , but since you doe , Come , and I'le satisfy thy oblig",Y,MET,emotion,,242,242.0,10334.0,"—do you love me ? witt . love thee ! by thy dear self all that my soul adores , i'me all impatient",Flame,"! all over love ! —you do not use to doubt , but since you doe , come , and i'le satisfy thy oblig"
349,243,243,A27280.a0,"The city-heiress, or, Sir Timothy Treat-all a comedy : as it is acted at His Royal Highness his theatre / written by Mrs. A. Behn.","Behn, Aphra",1682,drama_comedy,"nour now ? L. Gall . Pray leave me , Sir . Wild . Damn it , since he knows all , I'll boldly own my ",flam,"e— You take a liberty I never gave you , Sir . Sir Char . How , this from thee ! nay , then I must t",Y,MET,AMB,,243,243.0,10154.0,"nour now ? l. gall . pray leave me , sir . wild . damn it , since he knows all , i'll boldly own my",flam,"e— you take a liberty i never gave you , sir . sir char . how , this from thee ! nay , then i must t"
350,244,244,K060142002.a6,"A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; .. By a gentleman. .. [pt.2]","Defoe, Daniel",1724,letters," it began ; and before he could reach the Town , with all the Speed he could , the other End was in ",Flam,"es alſo . 'Tis now finely rebuilt with Brick and Stone , and the Streets made ſpacious and wide . It",Y,LIT,,,244,244.0,7097.0,"it began ; and before he could reach the town , with all the speed he could , the other end was in",Flames,"alſo . 'tis now finely rebuilt with brick and stone , and the streets made ſpacious and wide . it"
351,245,245,A47844.0,"Discovery upon discovery in defence of Doctor Oates against B.W.'s libellous vindication of him, in his additional discovery, and in justification of L'Estrange against the same libell : in a letter to Doctor Titus Oates / by Roger L'Estrange.","L'Estrange, Roger",1680,letters,"t Use , and purpose . I could wish that every man that had any part whatsoever in the promoting , in",flam,"ing , or upholding of our Late Troubles , would now upon This Occasion lay his hand upon his Heart ,",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,245,245.0,7027.0,"t use , and purpose . i could wish that every man that had any part whatsoever in the promoting , in",flaming,", or upholding of our late troubles , would now upon this occasion lay his hand upon his heart ,"
352,246,246,A35961,"The anatomy of human bodies, comprehending the most modern discoveries and curiosities in that art to which is added a particular treatise of the small-pox & measles : together with several practical observations and experienced cures ... / written in Latin by Ijsbrand de Diemerbroeck ... ; translated from the last and most correct and full edition of the same, by William Salmon ...","Salmon, William",1694,science_medicine,"se , such cruel Pains are felt ; but that in a Peripneumony , the inner Substance of the Lungs is en",flam,"'d ; which being obtuse of Sense , therefore the Pains therein are more obtuse and dull . For in the",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,246,246.0,4328.0,"se , such cruel pains are felt ; but that in a peripneumony , the inner substance of the lungs is en",flam'd,"; which being obtuse of sense , therefore the pains therein are more obtuse and dull . for in the"
