,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
41,65,65,K107398002.21,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1721,letters,_piracy was the po__e__ing Marcia ? Cato has us'd me Ill : He has refu_ed His Daughter Marcia to my ,ardent,"Vows . Be_ides , his baffled Arms , and ruined Cau_e Are Barrs to my Ambition . Cae_ar 's Favour , ",Y,MET,dedication,,65,,,_piracy was the po__e__ing marcia ? cato has us'd me ill : he has refu_ed his daughter marcia to my,ardent,"vows . be_ides , his baffled arms , and ruined cau_e are barrs to my ambition . cae_ar 's favour ,"
42,66,66,A50916,"Of reformation touching chvrch-discipline in England, and the cavses that hitherto have hindred it two bookes, written to a freind [sic]","Milton, John",1641,prose,"s all her Armory , her munition , her Artillery , then she awaites with long - sufferance , and yet ",ardent,"zeale . In briefe , there is no act in all the errand of Gods Ministers to man - kind , wherein pas",Y,MET,dedication,,66,,,"s all her armory , her munition , her artillery , then she awaites with long - sufferance , and yet",ardent,"zeale . in briefe , there is no act in all the errand of gods ministers to man - kind , wherein pas"
43,67,67,A39663.a7,"The fountain of life opened, or, A display of Christ in his essential and mediatorial glory wherein the impetration of our redemption by Jesus Christ is orderly unfolded as it was begun, carryed on, and finished by his covenant-transaction, mysterious incarnation, solemn call and dedication ... / by John Flavell ...","Flavell, John",1673,sermons,"t excellent & efficatious thing . Fourthly , Christ being a Mediator of reconciliation , implys the ",ardent,"love , and large pity that filled his Heart towards poor Sinners . For he doth not not only mediate",Y,MET,emotion,,67,,,"t excellent & efficatious thing . fourthly , christ being a mediator of reconciliation , implys the",ardent,"love , and large pity that filled his heart towards poor sinners . for he doth not not only mediate"
44,69,69,N01600,"Instructions to the living, from the condition of the dead. A brief relation of remarkables in the shipwreck of above one hundred pirates, who were cast away in the ship Whido, on the coast of New-England, April 26. 1717. And in the death of six, who after a fair trial at Boston, were convicted & condemned, Octob. 22. And executed, Novemb. 15. 1717. : With some account of the discourse had with them on the way to their execution. And a sermon preached on their occasion.","Mather, Cotton",1717,prose+sermons,hese things more particularly unto the Case of the Miserables now standing on the Scaffold ; Ñ With ,ardent,"Cries to Heaven , that Free Grace might yet have Triumphs and Wonders in them ; and all Heaven be f",Y,MET,action,LF: with 'cries to X' I'd go for 'action',69,,,hese things more particularly unto the case of the miserables now standing on the scaffold ; ñ with,ardent,"cries to heaven , that free grace might yet have triumphs and wonders in them ; and all heaven be f"
45,70,70,N00429.a0,"Speedy repentance urged. A sermon preached at Boston, Decemb. 29. 1689. In the hearing, and at the request of one Hugh Stone, a miserable man under a just sentence of death, for a tragical and horrible murder. : Together with some account concerning the character, carriage, and execution of that unhappy malefactor. : To which are added, certain memorable providences relating to some other murders; & some great instances of repentance which have been seen among us. / By Cotton Mather Pastor of the Gospel in Boston.","Mather, Cotton",1690,sermons_execution,"an Exalted Fancy , a man may represent unto himself , Racks , and Boots , and Fires , and Rivers of ",Ardent,"Brimstone and Running Be_ metal , to cruciate a Malefactor in , but all of them are little things i",Y,LIT,,,70,,,"an exalted fancy , a man may represent unto himself , racks , and boots , and fires , and rivers of",Ardent,"brimstone and running be_ metal , to cruciate a malefactor in , but all of them are little things i"
46,71,71,403000800,"Four discourses shewing, I. That the Apostle's words, Romans the ninth, have no relation to any personal election or reprobation. II. That the Election, mentioned in St. Paul's Epistles to the Gentiles, is only that of the Gentiles to be God's Church and People. III. That these Two Assertions of Dr. John Edwards, viz. (1.) That God's Fore-Knowledge of all Futurities depends on his Decree, and that he fore-knows them, because he hath decreed them. (2.) That God did, from all Eternity, decree the Commission of all the Sins in the World, are False, Blasphemous, and render God the Author of Sin. IV. Being a Vindication of my Annotations from the Doctor's Cavils. To which is added, as an appendix, a short answer to the Doctor's Discourse concerning the fixed term of human life. By Daniel Whitby, D. D. and Chantor of the Cathedral Church of Sarum.","Whitby, Daniel",1710,prose,"a State of absolute Reprobation , ad unavoidable Damnation in his Judgment , he shews , both by his ",ardent,"Prayer for them , that they might be sav'd , chap . x. i. and also by his zealous Endeavour , by al",Y,MET,dedication,,71,,,"a state of absolute reprobation , ad unavoidable damnation in his judgment , he shews , both by his",ardent,"prayer for them , that they might be sav'd , chap . x. i. and also by his zealous endeavour , by al"
47,72,72,403000800,"Four discourses shewing, I. That the Apostle's words, Romans the ninth, have no relation to any personal election or reprobation. II. That the Election, mentioned in St. Paul's Epistles to the Gentiles, is only that of the Gentiles to be God's Church and People. III. That these Two Assertions of Dr. John Edwards, viz. (1.) That God's Fore-Knowledge of all Futurities depends on his Decree, and that he fore-knows them, because he hath decreed them. (2.) That God did, from all Eternity, decree the Commission of all the Sins in the World, are False, Blasphemous, and render God the Author of Sin. IV. Being a Vindication of my Annotations from the Doctor's Cavils. To which is added, as an appendix, a short answer to the Doctor's Discourse concerning the fixed term of human life. By Daniel Whitby, D. D. and Chantor of the Cathedral Church of Sarum.","Whitby, Daniel",1710,prose,"it , and from the sense of our own weakness , making us the more watchful to prevent it , and more ",ardent,"in our Supplications , for preventing and restraining Grace , that produceth all these good Effects",Y,MET,dedication,,72,,,"it , and from the sense of our own weakness , making us the more watchful to prevent it , and more",ardent,"in our supplications , for preventing and restraining grace , that produceth all these good effects"
48,73,73,A54224,"The spirit of truth vindicated, against that of error & envy unseasonably manifested : in a late malicious libel, intituled, The spirit of the Quakers tryed, &c. / by a friend to righteousness and peace, W.P.","Penn, William",1672,prose,"is Sophi_tication of _everal Scriptures , in which his Di_plea_ure again_t G. F. comes not from his ",ardent,"Love to any common Principles , which he has hitherto _eem'd to militate for ; but his great Regard",Y,MET,emotion,,73,,,"is sophi_tication of _everal scriptures , in which his di_plea_ure again_t g. f. comes not from his",ardent,"love to any common principles , which he has hitherto _eem'd to militate for ; but his great regard"
49,74,74,99899766,"A disquisition about the final causes of natural things wherein it is inquir'd, whether, and (if at all) with what cautions, a naturalist should admit them? By T.H. R.B. Fellow of the Royal Society. To which are subjoyn'd, by way of appendix some uncommon observations about vitiated sight. By the same author.","Boyle, Robert",1688,science,"mmunicate His Exuberant Goodness , and to receive from his intelligent Creatures , such as Men , an ",ardent,"Love , a high Admiration , and an obsequious Gratitude , for having display'd so much Wisdom and Be",Y,MET,emotion,,74,,,"mmunicate his exuberant goodness , and to receive from his intelligent creatures , such as men , an",ardent,"love , a high admiration , and an obsequious gratitude , for having display'd so much wisdom and be"
50,75,75,N00654,"The thoughts of a dying man. A faithful report of matters uttered by many, in the last minutes of their lives. : And, a solemn warning unto all, to conform their lives, unto the belief of such unquestionable matters. : [Five lines of quotation]","Mather, Cotton",1697,prose,"ood , even _omething that is not Mortal , for an Immortal Soul , will then be de_ired , with a more ",Ardent,"Rage of Soul , than what is in the Thir_t of the Hart after the Waterbrooks . II . At the La_t , Wh",Y,MET,emotion,,75,,,"ood , even _omething that is not mortal , for an immortal soul , will then be de_ired , with a more",Ardent,"rage of soul , than what is in the thir_t of the hart after the waterbrooks . ii . at the la_t , wh"
51,78,78,A89494,"A soveraigne salve to cure the blind, or, A vindication of the power and priviledges claim'd or executed by the Lords and Commons in Parliament, from the calumny and slanders of men, whose eyes (their conscience being before blinded) ignorance or malice hath hoodwinckt. Wherein the fallacie and falsity of the anti-parliamentary party is discovered, their plots for introducing popery into the church and tyranny into the state are manifested: the pretended fears of danger from seperatists, Brownists, &c. blowne away. And a right way proposed for the advancing the just honour of the King, the due reverence of the clergy, the rights and liberty of the people: and the renewing a golden age. by J. M. Esquire.","Milton, John",1643,prose,"doctrine un_ound , ill affected to the publick good , acce__arie to the evill to be remedied , nay ",ardent,"to bring in , or maintain either Papi_try , and idolatrie , or at lea_t a mo_t _candalous _ymbolizi",Y,MET,want,,78,,,"doctrine un_ound , ill affected to the publick good , acce__arie to the evill to be remedied , nay",ardent,"to bring in , or maintain either papi_try , and idolatrie , or at lea_t a mo_t _candalous _ymbolizi"
52,83,83,A47869.a0,"The history of the Plot anatomised: or the late sham fanatical-plot, briefly and plainly laid open Wherein, those worthy patriots who were charged therewith, are vindicated from the malicious and false aspersions cast upon them by a late author. In a letter to a friend.","L'Estrange, Roger",1689,letters,"s did , from his first hearing of it , approve of so glorious an undertaking , and sent up his most ",ardent,"Prayers to God Almighty for his Success on so Just an Enterprize , whatever some wicked wretches , ",Y,MET,dedication,,83,,,"s did , from his first hearing of it , approve of so glorious an undertaking , and sent up his most",ardent,"prayers to god almighty for his success on so just an enterprize , whatever some wicked wretches ,"
53,86,86,N02451,"Agricola. Or, The religious husbandman: the main intentions of religion, served in the business and language of husbandry. A work adapted unto the grand purposes of piety; and commended therefore by a number of ministers, to be entertained in the families of the countrey. : [One line from I Corinthians]","Mather, Cotton",1727,sermons,ongue that can _peak _uch things as the_e ? What _harp Arrows of the Almighty One ; what Coals more ,ardent,"and more la_ting , than tho_e of Juniper ? It may be _aid , as in P_al . XXXVI . 1 . What _ays the ",Y,LIT,,,86,,,ongue that can _peak _uch things as the_e ? what _harp arrows of the almighty one ; what coals more,ardent,"and more la_ting , than tho_e of juniper ? it may be _aid , as in p_al . xxxvi . 1 . what _ays the"
54,88,88,A56171.a43,"Hidden workes of darkenes brought to publike light, or, A necessary introdvction to the history of the Archbishop of Canterbvrie's triall discovering to the world the severall secret dangerous plots, practices, proceedings of the Pope and his confederates, both at home and in forraigne parts, to undermine the Protestant religion, usher the whole body of popery into our church, and reduce all our realms to their ancient vassalage to the Sea of Rome, by insensible steps and degrees : from the first marriage treaty with Spain, anno 1617, till this present : together with the true originals of the late Scottish troubles, Irish rebellion and English civill warres: manifested by sundry ... papers, found among Secretary Windebankes, master Thomas Windebankes, the lord Cottingtons and Arch-bishop of Canterburies writings, and some late intercepted letters from forraigne parts / by William Prynne ...","Prynne, William",1645,letters,"ssages , not fit to be concealed . FATHER RECTOR , let not the damp of astonishment seize upon your ",Ardent,and Zealous Soule in apprehending the sodaine and unexpected calling of a Parliament : We have not ,Y,MET,dedication,,88,,,"ssages , not fit to be concealed . father rector , let not the damp of astonishment seize upon your",Ardent,and zealous soule in apprehending the sodaine and unexpected calling of a parliament : we have not
55,89,89,A47918,"The shammer shamm'd, in a plain discovery under young Tong's own hand, of a designe to trepann L'Estrange into a pretended subornation against the Popish plot by Roger L'Estrange.","L'Estrange, Roger",1681,undetermined,"phane manner of Obtruding upon Almighty God , His Mimical Forms of Contrition and Remorse , for the ",Ardent,Affections of a True Repentance ; The Oppression of his Spirits for his Villany against his Father ,Y,MET,dedication,,89,,,"phane manner of obtruding upon almighty god , his mimical forms of contrition and remorse , for the",Ardent,affections of a true repentance ; the oppression of his spirits for his villany against his father
56,90,90,A91153,"A brief necessary vindication of the old and new secluded Members, from the false malicious calumnies; and of the fundamental rights, liberties, privileges, government, interest of the freemen, parliaments, people of England, from the late avowed subversions 1. Of John Rogers, in his un-christian concertation with Mr. Prynne, and others. 2. Of M: Nedham, in his Interest will not lie. Wherein the true good old cause is asserted, the false routed; ... / By William Prynne of Swainswick Esq; a bencher of Lincolns-Inne.","Prynne, William",1659,legal?,"King Charles , there were _undry excellent _ervent Prayers and _upplications powred out to God with ",ardent,"affections on their behalfs : wherein all the Prelates , Clergy , Nobility , Gentry , people pre_en",Y,MET,dedication,,90,,,"king charles , there were _undry excellent _ervent prayers and _upplications powred out to god with",ardent,"affections on their behalfs : wherein all the prelates , clergy , nobility , gentry , people pre_en"
57,92,92,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,"ispleasure than Humiliation and Prostration , which , after beating , turneth a Revenge into a more ",ardent,"Love . When the Sportsman is furnish'd with a Gun for his Purpose , and Powder and Shot as before r",Y,MET,emotion,,92,,,"ispleasure than humiliation and prostration , which , after beating , turneth a revenge into a more",ardent,"love . when the sportsman is furnish'd with a gun for his purpose , and powder and shot as before r"
