,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
669,60,3117,A30160,"The Jerusalem-sinner saved, or, Good news for the vilest of men being a help for despairing souls, shewing that Jesus Christ would have mercy in the first place offered to the biggest sinners / by John Bunyan.","Bunyan, John",1688,prose,"to his praise ; saying , And many of them that used curious Arts , brought their Books toge_her and ",burn,"ed th_m before all men , and counted the price of them , and found it fifty thousand piec_s of Silve",Y,LIT,,,60,,,"to his praise ; saying , and many of them that used curious arts , brought their books toge_her and",burned,"th_m before all men , and counted the price of them , and found it fifty thousand piec_s of silve"
670,61,1358,A70803.a0,"A decad of caveats to the people of England of general use in all times, but most seasonable in these, as having a tendency to the satisfying such as are not content with the present government as it is by law establish'd, an aptitude to the setling the minds of such as are but seekers and erraticks in religion an aim at the uniting of our Protestant-dissenters in church and state : whereby the worst of all conspiracies lately rais'd against both, may be the greatest blessing, which could have happen'd to either of them : to which is added an appendix in order to the conviction of those three enemies to the deity, the atheist, the infidel and the setter up of science to the prejudice of religion / by Thomas Pierce ...","Pierce, Thomas",1679,sermons,"o him . By _uch a Miracle of Elijah , the Fire of the Lord fell down from Heaven , and con_um'd the ",Burn,"t-_acrifice , together with the Altar on which it lay . Whereby the People were incens'd again_t the",Y,LIT,,,61,,,"o him . by _uch a miracle of elijah , the fire of the lord fell down from heaven , and con_um'd the",Burn,"t-_acrifice , together with the altar on which it lay . whereby the people were incens'd again_t the"
671,63,7258,A28974,Experiments and considerations about the porosity of bodies in two essays / by the honourable Robert Boyle ...,"Boyle, Robert",1684,science_chemistry,"not here meddle with it ; only I _hall wi_h the que_tion may be cautiou_ly _tated . For , upon the ",burn,"ing the famous Cathedral of St. Pauls Church in London , many pieces of the red Gla_s that adorned t",Y,LIT,,,63,,,"not here meddle with it ; only i _hall wi_h the que_tion may be cautiou_ly _tated . for , upon the",burning,"the famous cathedral of st. pauls church in london , many pieces of the red gla_s that adorned t"
672,64,6514,A30122,"The barren fig tree, or, The doom and downfall of the fruitless professor shewing that the day of grace may be past with him long before his life is ended : the signs also by which such miserable mortals may be known / by John Bunyan ; to which is added his Exhortation to peace and unity among all that fear God.","Bunyan, John",1673,prose,"which is the want of one , will be the want of all ; Who is afflicted , ( saith the Apostle ) and I ",burn,"not ? we should then remember them that are in Bonds , as bound with them ; and them which suffer A",Y,MET,UNK,,64,,,"which is the want of one , will be the want of all ; who is afflicted , ( saith the apostle ) and i",burn,"not ? we should then remember them that are in bonds , as bound with them ; and them which suffer a"
673,65,1141,A47614,"The travels of true godliness, from the beginning of the world to this present day in an apt and pleasant allegory ... / by B.K., author of War with the Devil, and Sion in distress.","Keach, Benjamin",1684,prose,"and chief intere_t in all the World . Were a man's Hou_e on fire over his head , and he like to be ",burn,"'d , would not he think of wayes to get out , becau_e it was a difficult work to do ? 'Tis not becau",Y,LIT,,,65,,,"and chief intere_t in all the world . were a man's hou_e on fire over his head , and he like to be",burn'd,", would not he think of wayes to get out , becau_e it was a difficult work to do ? 'tis not becau"
674,66,6992,A26964,"The nonconformists advocate, or, A farther account of their judgment in certain things in which they are misunderstood written principally in vindication of A letter from a minister to a person of quality, shewing some reasons for his nonconformity, modesty answering the exceptions of two violent opposers of the said reasons.","Baxter, Richard",1680,letters,"t cur_ed Papi_ts , ( who mo_t cruelly and unnaturally forthwith condemned this young Heretick to be ",burn,"t , together with the old one ) had only this la_t bapti_m ; notwith_tanding the _ins of all the_e (",Y,LIT,,,66,,,"t cur_ed papi_ts , ( who mo_t cruelly and unnaturally forthwith condemned this young heretick to be",burnt,", together with the old one ) had only this la_t bapti_m ; notwith_tanding the _ins of all the_e ("
675,67,6683,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,"Smyrna and Constantinople , and all the Shoars and Coasts were filled therewith . The fury of this ",Burn,"ing was greatest for the first two months , which caused the Neighbouring Sea to bubble like a boyli",Y,LIT,,,67,,,"smyrna and constantinople , and all the shoars and coasts were filled therewith . the fury of this",Burning,"was greatest for the first two months , which caused the neighbouring sea to bubble like a boyli"
676,68,2894,A30206,"Solomon's temple spiritualiz'd, or, Gospel-light fetcht out of the temple at Jerusalem, to let us more easily into the glory of New-Testament-truths by John Bunyan.","Bunyan, John",1688,prose,", Acts 20.20 , 21 . 1 Tim. 4.2. We must often be snuffed vvith these Snuffers , or our light vvill ",burn,"but dimly , our Candle vvill also vvaste : Pray therefore , O men of God , look diligently to your ",Y,LIT,,,68,,,", acts 20.20 , 21 . 1 tim. 4.2. we must often be snuffed vvith these snuffers , or our light vvill",burn,"but dimly , our candle vvill also vvaste : pray therefore , o men of god , look diligently to your"
677,69,3439,N01237.a0,"A discourse concerning the grace of courage, wherein the nature, beneficialness, and necessity of that vertue for all Christians, is described. Delivered in a sermon preached at Boston in New-England. June 5th. 1710. / By Increase Mather, D.D. ; [Two lines from I Corinthians]","Mather, Increase",1710,sermons_election,"ing the Truth , I know ( said he ) that the Protestant Religion is the true Religion , but I cannot ",burn,"for it . Within a while this mans house hapned to be on fire , and he himself was burnt to Death in",Y,LIT,,,69,,,"ing the truth , i know ( said he ) that the protestant religion is the true religion , but i cannot",burn,"for it . within a while this mans house hapned to be on fire , and he himself was burnt to death in"
678,72,2299,13603157,"An Epistle to all the Christian magistrates and powers in the whole Christendom and professors, and teachers, and Christians that witness the end of the law, and the Levitical priesthood, and confess Christ Jesus ...","Fox, George",1659,prose,"and new Moons , & set Feasts , so you that will have sabbaths , must have the Jewish Law , and the ",burn,"t-offerings , and to maintain them , else all people will laugh at you , to cry up the one , and not",Y,LIT,,,72,,,"and new moons , & set feasts , so you that will have sabbaths , must have the jewish law , and the",burnt-offerings,", and to maintain them , else all people will laugh at you , to cry up the one , and not"
679,74,552,A51303,"An exposition of the seven epistles to the seven churches together with a brief discourse of idolatry, with application to the Church of Rome / by Henry More ...","More, Henry",1669,prose,"teria , Altars of Incense or sweet Odours , it signifies the more - then - ordinary frequentness of ",burn,ing the blessed Protestant Martyrs with fire and faggot in this Period . Which Cruelty though it was,Y,LIT,,,74,,,"teria , altars of incense or sweet odours , it signifies the more - then - ordinary frequentness of",burning,the blessed protestant martyrs with fire and faggot in this period . which cruelty though it was
680,75,17,173000800,"A law grammar; or rudiments of the law: compiled from the grounds, principles, Maxims, Terms, Words of Art, Rules, and Moot-Points of our law, in a new, easy and very concise method. For the particular Instruction Of all young Gentlemen, either at Schools, Colleges, or the Universities, or if privately educated, Attornies Clerks, and other Persons; Whereby They will acquire a great deal more useful Law-Learning, than by any of the Books yet publish'd. By G. Jacob, Gent. Author of the New Law-Dictionary.","Jacob, Giles",1744,legal,"ce : or to change Religion , or the Law , to call down all Inclosures , etc. But raising a Force to ",burn,", or throw down a particular Inclosure , being a Grievance to Mens private Interest , is only a Rio",Y,LIT,,,75,,,"ce : or to change religion , or the law , to call down all inclosures , etc. but raising a force to",burn,", or throw down a particular inclosure , being a grievance to mens private interest , is only a rio"
681,78,62,12259723,"The history of Oliver Cromwel being an impartial account of all the battles, sieges, and other military atchievements wherein he was ingaged, in England, Scotland and Ireland, and likewise of his civil administrations while he had the supream government of these three kingdoms, till his death : relating only matters of fact, without reflection or observation / by R.B.","Crouch, Nathaniel",1692,biography/memoirs,"was boarded by young Rere Admiral Trump on one side , and a Fireship on the other , and so was soon ",burn,"t . The loss of these five Ships , was the greatest damage the English sustained since the War began",Y,LIT,,,78,,,"was boarded by young rere admiral trump on one side , and a fireship on the other , and so was soon",burnt,". the loss of these five ships , was the greatest damage the english sustained since the war began"
