,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
1109,41218,5270,0.06368667,rsta_1889_0013,rsta,"it from a weighing flask in which it had been cooled over phosphorus pentoxide , and noting the loss of",weight,weight,of this flask . In applying heat to the crucible and its contents it was found necessary to heat gently,M,EQ,None,S,,,IN,IN,CHEMISTRY,,"it_PP from_IN a_DT weighing_VVG flask_NN in_IN which_WDT it_PP had_VHD been_VBN cooled_VVN over_IN phosphorus_NN pentoxide_NN ,_, and_CC noting_VVG the_DT loss_NN of_IN",weight_NN,of_IN this_DT flask_NN ._SENT In_IN applying_VVG heat_NN to_TO the_DT crucible_NN and_CC its_PP$ contents_NNS it_PP was_VBD found_VVN necessary_JJ to_TO heat_VV gently_RB,"J. W. Mallet, F. R. S.",J.W.Mallet,359,XIII. Revision of the atomic weight of gold.,24386,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=16258,48006715,48006715.0
1110,42735,5779,0.063808915,rsta_1894_0010,rsta,"results , we appear to be justified in that the value of the viscosity coefficient depends not only on nolecular",weight,weight,"and chemical constitution but also on molecular complexity . For liquids which probably contain simple molecules , or for which",M,C,MOLECULAR,S,,,JJ,CC,CHEMISTRY,,"results_NNS ,_, we_PP appear_VVP to_TO be_VB justified_VVN in_IN that_IN the_DT value_NN of_IN the_DT viscosity_NN coefficient_NN depends_VVZ not_RB only_RB on_IN nolecular_JJ",weight_NN,"and_CC chemical_NN constitution_NN but_CC also_RB on_IN molecular_JJ complexity_NN ._SENT For_IN liquids_NNS which_WDT probably_RB contain_VVP simple_JJ molecules_NNS ,_, or_CC for_IN which_WDT","T. E. Thorpe, F. R. S.|J. W. Rodger, Assoc. R. C. S.",Thorpe.Rodger,123,X. \lt;italic\gt;Bakerian lecture\lt;/italic\gt;.\#x2014;On the Relations between the viscosity (internal friction) of liquids and their chemical nature.,72625,article,1894,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=17775,52954533,52954533.0
1111,27963,205,0.06385346,105491,transactions ,carefully before and after the air was forced through ; whereby it was found to have increased 1 grain in,weight,weight,". The empty space in the cylinder was 248 grains , the difference of weight of which quantity of common",M,EQ,GRAINS,S,,,IN,SENT,PHYSICS,,carefully_RB before_IN and_CC after_IN the_DT air_NN was_VBD forced_VVN through_IN ;_: whereby_WRB it_PP was_VBD found_VVN to_TO have_VH increased_VVN 1_CD grain_NN in_IN,weight_NN,"._SENT The_DT empty_JJ space_NN in_IN the_DT cylinder_NN was_VBD 248_CD grains_NNS ,_, the_DT difference_NN of_IN weight_NN of_IN which_WDT quantity_NN of_IN common_JJ",Henry Cavendish,H.Cavendish,319,"Three Papers, Containing Experiments on Factitious Air, by the Hon. Henry Cavendish, F. R. S.",13905,fla,1766,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=3003,7752254,7752254.0
1112,41271,5323,0.06417736,rsta_1889_0013,rsta,", made from a distance with the aid of a small telescope . PROFESSOR J. W. MALLET ON THE ATOMIC",weight,weight,"OF GOLD . piece of zinc was now made to slide down into the bulb , the end of the",M,C,ATOMIC,S,,,JJ,IN,CHEMISTRY,,",_, made_VVN from_IN a_DT distance_NN with_IN the_DT aid_NN of_IN a_DT small_JJ telescope_NN ._SENT PROFESSOR_NN J._NP W._NP MALLET_NN ON_IN THE_DT ATOMIC_JJ",WEIGHT_NN,"OF_IN GOLD_NN ._SENT piece_NN of_IN zinc_NN was_VBD now_RB made_VVN to_TO slide_VV down_RP into_IN the_DT bulb_NN ,_, the_DT end_NN of_IN the_DT","J. W. Mallet, F. R. S.",J.W.Mallet,359,XIII. Revision of the atomic weight of gold.,24386,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=16311,48016037,48016037.0
1113,42995,5905,0.064368867,rspl_1895_0067,rspl,"H0 = 30-27 "" ; therefore the weight of 1 cubic inch of air = 03123 grain , and the",weight,weight,"of S , vacuo , = 28440*778 grains . VOL , . LIX . m On the Weight of a",W,EQ,GRAINS,S,,,DT,IN,PHYSICS,IN VACUO SO THINKING ABOUT FORCES ,"H0_NP =_SYM 30-27_CD ""_'' ;_: therefore_RB the_DT weight_NN of_IN 1_CD cubic_JJ inch_NN of_IN air_NN =_SYM 03123_CD grain_NN ,_, and_CC the_DT",weight_NN,"of_IN S_NP ,_, vacuo_NP ,_, =_SYM 28440*778_JJ grains_NNS ._SENT VOL_NP ,_, ._SENT LIX_NP ._SENT m_NN On_IN the_DT Weight_NP of_IN a_DT","D. Mendel\#xE9;eff, For. Mem. R. S.",D.Mendel,100,III. On the weight of a cubic decimetre of water at its maximum density.,6488,article,1895,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=18035,53952125,53952125.0
1114,50091,6975,0.064430143,rspb_1914_0055,rspb,266 0-533 Experiment 14 . | Initial weight . Final weight . Weight of testes . Initial weight . Final,weight,weight,. Weight of testes . Control Animals . Operated Animals . grm. grm. grm. grm. grm. grm. 137 261 0-470,M,BIO,GRAMS,S,,,JJ,SENT,BIOLOGY,,266_CD 0-533_CD Experiment_NN 14_CD ._SENT |_SYM Initial_JJ weight_NN ._SENT Final_JJ weight_NN ._SENT Weight_NN of_IN testes_NNS ._SENT Initial_JJ weight_NN ._SENT Final_JJ,weight_NN,._SENT Weight_NN of_IN testes_NNS ._SENT Control_NN Animals_NNS ._SENT Operated_VVN Animals_NPS ._SENT grm._NP grm._NP grm._NP grm._NP grm._NP grm._VVD 137_CD 261_CD 0-470_JJ,"E. T. Halnan|F. H. A. Marshall|G. Udny Yule|Prof. J. N. Langley, F. R. S.",Halnan.Marshall.Yule.Langley,100,On the relation between the thymus and the generative organs and the influence of these organs upon growth.,5625,article,1914,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=25131,73507103,73507103.0
1115,37578,4478,0.06449303,rstl_1873_0004,rstl,of shell and nucleus ) of two hemispheric shells taken in an equatorial plane is equal to one half the,weight,weight,of one hemisphere . 91 . Signor BELLI enters into several subordinate discussions as to the probable modifications of resistance,W,S,None,S,,,DT,IN,GEOLOGY,,of_IN shell_NN and_CC nucleus_NN )_) of_IN two_CD hemispheric_JJ shells_NNS taken_VVN in_IN an_DT equatorial_JJ plane_NN is_VBZ equal_JJ to_TO one_CD half_NN the_DT,weight_NN,of_IN one_CD hemisphere_NN ._SENT 91_CD ._SENT Signor_NP BELLI_NP enters_VVZ into_IN several_JJ subordinate_JJ discussions_NNS as_RB to_TO the_DT probable_JJ modifications_NNS of_IN resistance_NN,"Robert Mallet, A. M., C. E., M. R. I. A., F. R. S.",R.Mallet,101,III. Volcanic energy: an attempt to develop its true origin and cosmical relations.,41988,article,1873,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=12618,34329234,34329234.0
1116,36548,4089,0.064631127,108922,transactions ,length along the curve is to the breadth as 7P1 to 1 . Let b= half breadth extreme . w,weight,weight,per sq . ft. of surface for hull . 9w ' = weight per sq . ft. of armour and,W,VM,None,S,,,NN,IN,ENGINEERING,,length_NN along_IN the_DT curve_NN is_VBZ to_TO the_DT breadth_NN as_IN 7P1_JJ to_TO 1_CD ._SENT Let_VV b=_JJ half_NN breadth_NN extreme_NN ._SENT w_NN,weight_NN,per_IN sq_NP ._SENT ft._NN of_IN surface_NN for_IN hull_NN ._SENT 9w_VVG '_'' =_SYM weight_NN per_IN sq_NP ._SENT ft._NN of_IN armour_NN and_CC,E. J. Reed,E.J.Reed,112,On the Relation of Form and Dimensions to Weight of Material in the Construction of Iron-Clad Ships,5019,fla,1868,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11588,31237068,31237068.0
1117,39195,4872,0.064888551,rstl_1880_0022,rstl,"the weight of the sealed tube and its contents was taken , a drawn out end opened , and the",weight,weight,quickly verified after equilibrium of pressure with the outside air had been thus established ; the tube was introduced into,M,EQ,None,S,,,DT,RB,CHEMISTRY,,"the_DT weight_NN of_IN the_DT sealed_JJ tube_NN and_CC its_PP$ contents_NNS was_VBD taken_VVN ,_, a_DT drawn_VVN out_IN end_NN opened_VVD ,_, and_CC the_DT",weight_NN,quickly_RB verified_VVN after_IN equilibrium_NN of_IN pressure_NN with_IN the_DT outside_JJ air_NN had_VHD been_VBN thus_RB established_VVN ;_: the_DT tube_NN was_VBD introduced_VVN into_IN,"J. W. Mallet, F. R. S.",J.W.Mallet,359,XXII. Revision of the atomic weight of aluminum.,16600,article,1880,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=14235,40263734,40263734.0
1118,31736,1659,0.06491472400000001,107788,transactions ,"; =I 333 KATEtRS CONVERTIBLE PENDULUM . Whence there appears , as the result of the experiment with the great",weight,weight,"below , a difference of 14.88 vibrations per diem , corresponding to a difference of atmospheric pressure of 28.406 inches",N,WO,None,S,,,JJ,RB,PHYSICS,,";_: =I_NP 333_CD KATEtRS_NP CONVERTIBLE_JJ PENDULUM_NN ._SENT Whence_RB there_EX appears_VVZ ,_, as_IN the_DT result_NN of_IN the_DT experiment_NN with_IN the_DT great_JJ",weight_NN,"below_RB ,_, a_DT difference_NN of_IN 14.88_CD vibrations_NNS per_IN diem_NN ,_, corresponding_JJ to_TO a_DT difference_NN of_IN atmospheric_JJ pressure_NN of_IN 28.406_CD inches_NNS",Edward Sabine,E.Sabine,307,On the Reduction to a Vacuum of Captain Kater&apos;s Convertible Pendulum,2925,fla,1829,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=6776,16788163,16788163.0
1119,35519,3423,0.065012258,112603,transactions ,"chemical change , as regards weight , is a change in its arrangement and distribution . Now this distribution of",weight,weight,"is subject to numerical laws , and the object of the present method is to facilitate the study of these",M,C,None,S,,,IN,VBZ,CHEMISTRY,,"chemical_NN change_NN ,_, as_RB regards_VVZ weight_NN ,_, is_VBZ a_DT change_NN in_IN its_PP$ arrangement_NN and_CC distribution_NN ._SENT Now_RB this_DT distribution_NN of_IN",weight_NN,"is_VBZ subject_JJ to_TO numerical_JJ laws_NNS ,_, and_CC the_DT object_NN of_IN the_DT present_JJ method_NN is_VBZ to_TO facilitate_VV the_DT study_NN of_IN these_DT",B. C. Brodie,B.C.Brodie,467,"The Calculus of Chemical Operations; Being a Method for the Investigation, by Means of Symbols, of the Laws of the Distribution of Weight in Chemical Change. Part I.--On the Construction of Chemical Symbols. [Abstract]",1469,abs,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10559,29427706,29427706.0
1120,50025,6909,0.065102195,rspb_1914_0055,rspb,experiment all the animals used were males . Experiment 1 : Effect of the Removal of the Testes upon the,weight,weight,"of the Thymus and the Growth of the Animal.-\#151 ; In this experiment , 12 male guineaRelation between the Thymus",M,BIO,None,S,,,DT,IN,BIOLOGY,,experiment_NN all_RB the_DT animals_NNS used_VVN were_VBD males_NNS ._SENT Experiment_NN 1_CD :_: Effect_NN of_IN the_DT Removal_NN of_IN the_DT Testes_NNS upon_IN the_DT,Weight_NP,"of_IN the_DT Thymus_NN and_CC the_DT Growth_NN of_IN the_DT Animal.-\#151_JJ ;_: In_IN this_DT experiment_NN ,_, 12_CD male_JJ guineaRelation_NN between_IN the_DT Thymus_NN","E. T. Halnan|F. H. A. Marshall|G. Udny Yule|Prof. J. N. Langley, F. R. S.",Halnan.Marshall.Yule.Langley,100,On the relation between the thymus and the generative organs and the influence of these organs upon growth.,5625,article,1914,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=25065,73503767,73503767.0
1121,39220,4897,0.065191006,rstl_1880_0022,rstl,"of all the othel to be employed , the specific gravity of each piece being mined befure comparison as to",weight,weight,", so that the real values might all be referred to a ) ) calculation of the buoyancy in air",W,WO,None,S,,,TO,RB,CHEMISTRY,,"of_IN all_PDT the_DT othel_NN to_TO be_VB employed_VVN ,_, the_DT specific_JJ gravity_NN of_IN each_DT piece_NN being_VBG mined_VVN befure_NN comparison_NN as_RB to_TO",weight_NN,",_, so_RB that_IN the_DT real_JJ values_NNS might_MD all_RB be_VB referred_VVN to_TO a_DT )_) )_) calculation_NN of_IN the_DT buoyancy_NN in_IN air_NN","J. W. Mallet, F. R. S.",J.W.Mallet,359,XXII. Revision of the atomic weight of aluminum.,16600,article,1880,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=14260,40266812,40266812.0
1122,49103,6623,0.065478021,rspb_1912_0091,rspb,that the body weight divided by the cube of the aortic radius was approximately constant over a wide range of,weight,weight,". This he expressed in the formula W/ rz = K. The formula was purely empirical , and possessed no",M,BIO,None,S,,,IN,SENT,BIOLOGY,,that_IN the_DT body_NN weight_NN divided_VVN by_IN the_DT cube_NN of_IN the_DT aortic_JJ radius_NN was_VBD approximately_RB constant_JJ over_IN a_DT wide_JJ range_NN of_IN,weight_NN,"._SENT This_DT he_PP expressed_VVD in_IN the_DT formula_NN W/_NP rz_NP =_SYM K._NP The_DT formula_NN was_VBD purely_RB empirical_JJ ,_, and_CC possessed_VVD no_DT","Georges Dreyer|William Ray|E. W. Ainley Walker|Francis Gotch, F. R. S.",G.Dreyer,159,The size of the aorta in warm-blooded animals and its relationship to the body weight and to the surface area expressed in a formula.,9896,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=24143,71384041,71384041.0
1123,37743,4643,0.06580744,rstl_1873_0007,rstl,Weightofa.irdisplaced Volume.density . at Pan Therm. F. C. Barom. in . at C. millims. weight of glass apparatus preceding ),weight,weight,of thallium nitrate in air . . W. CROOKES ON THE ATOMIC WEIGHT OF THAILIUM . The weight of air,M,C,None,S,,,JJ,IN,CHEMISTRY,,Weightofa.irdisplaced_NP Volume.density_NP ._SENT at_IN Pan_NP Therm._NP F._NP C._NP Barom._NP in_IN ._SENT at_IN C._NP millims._JJ weight_NN of_IN glass_NN apparatus_NN preceding_JJ )_),weight_NN,of_IN thallium_NN nitrate_NN in_IN air_NN ._SENT ._SENT W._NP CROOKES_NP ON_IN THE_DT ATOMIC_JJ WEIGHT_NN OF_IN THAILIUM_NP ._SENT The_DT weight_NN of_IN air_NN,"William Crookes, F. R. S. \amp;c.",W.Crookes,410,VI. Researches on the atomic weight of thallium.,18911,article,1873,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=12783,34387749,34387749.0
1124,37257,4291,0.065895879,rstl_1871_0017,rstl,the curve of buoyancy with the curve of total weight of hull and equipment ; but the curve HH of,weight,weight,"of hull has an interest attaching to it also , as it enables us to determine the straining-effect of the",W,VM,None,S,,,IN,IN,ENGINEERING,,the_DT curve_NN of_IN buoyancy_NN with_IN the_DT curve_NN of_IN total_JJ weight_NN of_IN hull_NN and_CC equipment_NN ;_: but_CC the_DT curve_NN HH_NP of_IN,weight_NN,"of_IN hull_NN has_VHZ an_DT interest_NN attaching_VVG to_TO it_PP also_RB ,_, as_IN it_PP enables_VVZ us_PP to_TO determine_VV the_DT straining-effect_NN of_IN the_DT","E. J. Reed, C. B.|Professor G. G. Stokes, Sec. R. S.",Reed.Stokes,251,"XVI. On the unequal distribution of weight and support in ships, and its effects in still water, in waves, and in exceptional positions on shore.",29019,article,1871,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=12297,33180983,33180983.0
1125,32355,1880,0.06604874,108089,transactions ,"portion of nitrate dried in a stove at a temperature not exceeding 1800 FAHR. , till it ceased to lose",weight,weight,", was thereafter found to consist of Oxide of bismuth..,. . e 2124 100 Volatile matter . e e ...",M,C,None,S,,,VV,VBD,CHEMISTRY,,"portion_NN of_IN nitrate_NN dried_VVN in_IN a_DT stove_NN at_IN a_DT temperature_NN not_RB exceeding_VVG 1800_CD FAHR._NP ,_, till_IN it_PP ceased_VVD to_TO lose_VV",weight_NN,",_, was_VBD thereafter_RB found_VVN to_TO consist_VV of_IN Oxide_NN of_IN bismuth..,._NP ._SENT e_SYM 2124_CD 100_CD Volatile_JJ matter_NN ._SENT e_SYM e_SYM ..._:",Thomas Graham,T.Graham,231,"Inquiries Respecting the Constitution of Salts. Of Oxalates, Nitrates, Phosphates, Sulphates, and Chlorides",13784,fla,1837,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=7395,18822616,18822616.0
1126,34828,3175,0.066049989,108753,transactions ,"of the day . Fig. 4 . Daily weight which , with a constant of 13 stones , represented the",weight,weight,of the naked body . Fig. 5 . Hourly elimination of urea and urinary water under the influence of water,M,BO,None,S,,,DT,IN,BIOLOGY,,"of_IN the_DT day_NN ._SENT Fig._NN 4_CD ._SENT Daily_JJ weight_NN which_WDT ,_, with_IN a_DT constant_JJ of_IN 13_CD stones_NNS ,_, represented_VVD the_DT",weight_NN,of_IN the_DT naked_JJ body_NN ._SENT Fig._NN 5_CD ._SENT Hourly_JJ elimination_NN of_IN urea_NN and_CC urinary_JJ water_NN under_IN the_DT influence_NN of_IN water_NN,Edward Smith,E.Smith,134,"On the Elimination of Urea and Urinary Water, in Relation to the Period of the Day, Season, Exertion, Food, Prison Discipline, Weight of Body, and Other Influences Acting in the Cycle of the Year",36716,fla,1861,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=9868,26952695,26952695.0
1127,37412,4446,0.066090467,rstl_1871_0017,rstl,"with about 52 feet of the after part unsupported , and remained in that position for thirty days . The",weight,weight,"of the unsupported part may be roughly estimated at 440 tons , and the moment of this weight about the",W,VM,TONS,S,,,DT,IN,ENGINEERING,,"with_IN about_RB 52_CD feet_NNS of_IN the_DT after_IN part_NN unsupported_JJ ,_, and_CC remained_VVD in_IN that_DT position_NN for_IN thirty_CD days_NNS ._SENT The_DT",weight_NN,"of_IN the_DT unsupported_JJ part_NN may_MD be_VB roughly_RB estimated_VVN at_IN 440_CD tons_NNS ,_, and_CC the_DT moment_NN of_IN this_DT weight_NN about_IN the_DT","E. J. Reed, C. B.|Professor G. G. Stokes, Sec. R. S.",Reed.Stokes,251,"XVI. On the unequal distribution of weight and support in ships, and its effects in still water, in waves, and in exceptional positions on shore.",29019,article,1871,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=12452,33203972,33203972.0
1128,33153,2295,0.066395512,108459,transactions ,". In the first experiment the beam was 7 feet between the supports , but having yielded to the first",weight,weight,", 3355 Ibs . , laid on , it was subsequently cut in two , as shown in the drawings",W,FOR,POUNDS,S,,,JJ,CD,ENGINEERING,,"._SENT In_IN the_DT first_JJ experiment_NN the_DT beam_NN was_VBD 7_CD feet_NNS between_IN the_DT supports_NNS ,_, but_CC having_VHG yielded_VVN to_TO the_DT first_JJ",weight_NN,",_, 3355_CD Ibs_NNS ._SENT ,_, laid_VVN on_IN ,_, it_PP was_VBD subsequently_RB cut_VVN in_IN two_CD ,_, as_RB shown_VVN in_IN the_DT drawings_NNS",William Fairbairn,W.Fairbairn,151,An Experimental Inquiry into the Strength of Wrought-Iron Plates and Their Riveted Joints as Applied to Ship-Building and Vessels Exposed to Severe Strains,23247,fla,1850,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=8193,21999337,21999337.0
1129,28946,543,0.066553819,106458,transactions ,"of alkali , and 6,85 of water . 100 gr. of crystallized digestive salt lose but 1 gr. of their",weight,weight,"before the smell of the marine acid is perceived ; and hence they contain 7,85 gr. of water . But",M,C,GRAMS,S,,,PP$,IN,CHEMISTRY,,"of_IN alkali_NN ,_, and_CC 6,85_CD of_IN water_NN ._SENT 100_CD gr._NN of_IN crystallized_VVN digestive_JJ salt_NN lose_VVP but_CC 1_CD gr._NN of_IN their_PP$",weight_NN,"before_IN the_DT smell_NN of_IN the_DT marine_JJ acid_NN is_VBZ perceived_VVN ;_: and_CC hence_RB they_PP contain_VVP 7,85_CD gr._NN of_IN water_NN ._SENT But_CC",Richard Kirwan,R.Kirwan,165,"Continuation of the Experiments and Observations on the Specific Gravities and Attractive Powers of Various Saline Substances. By Richard Kirwan, Esq. F. R. S.",19372,fla,1782,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=3986,9974667,9974667.0
1130,49152,6672,0.066670054,rspb_1912_0092,rspb,*45 . ) Difference between cross-section calculated and observed . Cross-section calculated as percentage ( 2 *16 ) of body,weight,weight,. Difference between cross-section calculated and observed . 1 \#165 ; grms. 460 mm. 1 -81 sq . mm. 10,M,BO,GRAMS,S,,,NN,SENT,BIOLOGY,,*45_NN ._SENT )_) Difference_NN between_IN cross-section_NN calculated_VVN and_CC observed_VVN ._SENT Cross-section_NN calculated_VVN as_IN percentage_NN (_( 2_CD *16_NN )_) of_IN body_NN,weight_NN,._SENT Difference_NN between_IN cross-section_NN calculated_VVN and_CC observed_VVN ._SENT 1_CD \#165_NN ;_: grms._NP 460_CD mm._NN 1_CD -81_CD sq_NP ._SENT mm._NP 10_CD,"Georges Dreyer|William Ray|E. W. Ainley Walker|Francis Gotch, F. R. S.",G.Dreyer,159,"The size of the trachea in warm-blooded animals, and its relationship to the weight, the surface area, the blood volume, and the size of the aorta.",5375,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=24192,71389409,71389409.0
1131,42727,5771,0.06684031,rsta_1894_0010,rsta,"lie to the right of that for acebic acid , because from the measurenlents of RAMSAY and , the molecular",weight,weight,"of liquid acetic acid is at all temperatures greater than that of formic acid , and its viscosity at any",M,C,MOLECULAR,S,,,JJ,IN,CHEMISTRY,,"lie_VV to_TO the_DT right_NN of_IN that_DT for_IN acebic_JJ acid_NN ,_, because_IN from_IN the_DT measurenlents_NNS of_IN RAMSAY_NP and_CC ,_, the_DT molecular_JJ",weight_NN,"of_IN liquid_JJ acetic_JJ acid_NN is_VBZ at_IN all_DT temperatures_NNS greater_JJR than_IN that_IN of_IN formic_JJ acid_NN ,_, and_CC its_PP$ viscosity_NN at_IN any_DT","T. E. Thorpe, F. R. S.|J. W. Rodger, Assoc. R. C. S.",Thorpe.Rodger,123,X. \lt;italic\gt;Bakerian lecture\lt;/italic\gt;.\#x2014;On the Relations between the viscosity (internal friction) of liquids and their chemical nature.,72625,article,1894,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=17767,52952021,52952021.0
1132,34547,3041,0.06690272400000001,111882,transactions ,"3 , 04 , we shall have four equations of the form 01= Oo+ ( tto)+y(t--t0)2 ; and giving double",weight,weight,"to the equation furnished by the epoch 1859.5 , inasmuch as it is derived from so much greater a body",MET,ABS,None,S,,,JJ,TO,PHYSICS,,"3_CD ,_, 04_CD ,_, we_PP shall_MD have_VH four_CD equations_NNS of_IN the_DT form_NN 01=_NN Oo+_NP (_( tto)+y(t--t0)2_NN ;_: and_CC giving_VVG double_JJ",weight_NN,"to_TO the_DT equation_NN furnished_VVN by_IN the_DT epoch_NN 1859.5_CD ,_, inasmuch_RB as_IN it_PP is_VBZ derived_VVN from_IN so_RB much_RB greater_JJR a_DT body_NN",Edward Sabine,E.Sabine,307,"On the Secular Change in the Magnetic Dip in London, between the Years 1821 and 1860",8068,fla,1860,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=9587,26128230,26128230.0
1133,30386,1017,0.067015048,107074,transactions ,", as in the instance of the strongest infusion , possessed slightly acid properties ; but more than of its",weight,weight,"consisted of extractive matter . All the residuums in solution , as in the other cases , were precipitated by",M,BIO,None,S,,,PP$,VVN,BIOLOGY,,",_, as_RB in_IN the_DT instance_NN of_IN the_DT strongest_JJS infusion_NN ,_, possessed_VVD slightly_RB acid_JJ properties_NNS ;_: but_CC more_JJR than_IN of_IN its_PP$",weight_NN,"consisted_VVN of_IN extractive_JJ matter_NN ._SENT All_PDT the_DT residuums_NNS in_IN solution_NN ,_, as_RB in_IN the_DT other_JJ cases_NNS ,_, were_VBD precipitated_VVN by_IN",Humphry Davy,H.Davy,257,An Account of Some Experiments and Observations on the Constituent Parts of Certain Astringent Vegetables; And on Their Operation in Tranning,13199,fla,1803,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=5426,13179232,13179232.0
1134,36500,4041,0.067072507,108922,transactions ,=2x = 83 Am Nominal horse-power =325x = 1350 H.P. Indicated horse-power=228x 9450 Weight of hull =214V2.v= 12570 tons .,weight,weight,of engines =32-5x 1350 Weight of coals =32-5x 1350 Weight carried 2000 Total displacement. . 17270 tons . Taking next,W,VM,TONS,S,,,SENT,IN,ENGINEERING,,=2x_NN =_SYM 83_CD Am_NP Nominal_JJ horse-power_NN =325x_NN =_SYM 1350_CD H.P._NP Indicated_VVN horse-power=228x_NP 9450_CD Weight_NP of_IN hull_NN =214V2.v=_NN 12570_CD tons_NNS ._SENT,Weight_NN,of_IN engines_NNS =32-5x_NN 1350_CD Weight_NP of_IN coals_NNS =32-5x_NN 1350_CD Weight_NP carried_VVD 2000_CD Total_JJ displacement._NN ._SENT 17270_CD tons_NNS ._SENT Taking_VVG next_JJ,E. J. Reed,E.J.Reed,112,On the Relation of Form and Dimensions to Weight of Material in the Construction of Iron-Clad Ships,5019,fla,1868,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11540,31234301,31234301.0
1135,48600,6479,0.067105963,rstb_1911_0003,rstb,C 19\#151 ; 26 3460 194-7 1-20 5-62 From this table it is obvious that as the animals increase in,weight,weight,they have a greater and greater percentage of blood . This difference is so regular and marked that it cannot,M,BIO,None,S,,,IN,PP,BIOLOGY,,C_NP 19\#151_JJ ;_: 26_CD 3460_CD 194-7_JJ 1-20_CD 5-62_CD From_IN this_DT table_NN it_PP is_VBZ obvious_JJ that_IN as_IN the_DT animals_NNS increase_NN in_IN,weight_NN,they_PP have_VHP a_DT greater_JJR and_CC greater_JJR percentage_NN of_IN blood_NN ._SENT This_DT difference_NN is_VBZ so_RB regular_JJ and_CC marked_VVD that_IN it_PP cannot_MD,"Georges Dreyer, M. A., M. D.|William Ray, B. Sc., M. B.|Prof. Francis Gotch, F. R. S.",G.Dreyer,160,"III. The blood volume of mammals as determined by experiments upon rabbits, guinea-pigs, and mice; and its relationship to the body weight and to the surface area expressed in formula.",12876,article,1911,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=23640,70421663,70421663.0
