Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
542,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"over een middel om Rotten te verdrijven . Men verzekert , dat zekere Waesbergen of",geuren,", deze lastige dieren verjagen , en verhaelt , dat men in een Pakhuis van",agent
543,e393f46e-011b-11e4-b0ff-51bcbd7c379f,Een bundeltje uitgekipte geestelyke gezangen,anoniem Bundeltjen uitgekipte geestelyke gezangen,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=_bun006bund01,"door 't Gehoor van 't Zaligmakent woort , En doen hem welig groejen In vrugten der geregtigheit , Wier",geur,"zig wyts en zyts verspreid ': En zal zyn ziel besproejen ; Als hy , , Tot my Zig",agent
545,e2ebe7ba-011b-11e4-b0ff-51bcbd7c379f,Huwlykszangen ter bruilofte van den ed. agtb. heere den heere Willem Schepers [...] en de wel ed. gebore jonkvrouwe Elizabet Christina vander Dussen,anoniem Huwlykszangen ter bruilofte van den ed. agtb. heere den heere Willem Schepers [...] en de wel ed. gebore jonkvrouwe Elizabet Christina vander Dussen,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=_sch005sche01,door de lugt ; Uw noitvolprese keur ; Eyscht Phebus zangtoon ! zwaai een frisse wierook,geur,"De Goôn ter eeren ; zwaai welriekende offerhanden , Gy vlecht de deugd aan u door",patient
545,85951421-b418-43fe-ab78-aaa88fd531b3,Jean Calas; treurspel. Met deszelfs geschiedenisse.,"Gerrit Brender à Brandis, Christian Felix Weisse",,1781,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2592:mpeg21,"malsch Roozenknoppen , Door kragt van vuur en kunst langs 't disteleerglas ftygt En sterker",geur,"verkrygt Zo wordt uitval as zich , door tyd , en roem herbooren Die nimmer",object
552,e384a748-011b-11e4-b0ff-51bcbd7c379f,Het gheestelyck opeeltjen van Hardoysche roose-bladers,Pieter Cauwe,,1719,DBNL,http://www.dbnl.org/titels/titel.php?id=cauw002gees02,"haer bloedt als dan vloeyde ; Met haer heyligheyt bloeyde : Den Hemel open-ginck , En den Roosen",geur,"ontfinck . 7 . Sy was haer selven teghen , Heeft om haer lijf ghedreghen Een yser hart",object
553,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"dat bloed schonk Vrijheids tuin Majesteit en zachte kleuren , Roos en lauwer preiden",geuren,", Bij der Troonen fuivend puin . Bato's kroost vergruisde Troonen , Toen onwrikb're",object
556,e1c84c2a-011b-11e4-b0ff-51bcbd7c379f,Panpoëticon Batavum,Lambert Bidloo,,1720,DBNL,http://www.dbnl.org/titels/titel.php?id=bidl002panp01,"( ô Had ik 't eer gezien ) myn Vaarssen te doen leven , En uyt zyn Bloemen-hof meer",Geur,", en Kleur te geven . Dat zig Venetie verheffe op de Operaas , Ambagtelyk gewrogt van elk byzond're",object
556,5c55fce3-d855-4934-acac-bc2cbd8efef0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [5] [5]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6815:mpeg21,"de morgenstond was schoon ik deed de venll ts der kleerkamer open , en genoot de verkwikkende",geuren,"van den aankomenden dag . Hier las ik eenige verzen in mijnen Bijbel , e - ,",patient
559,909d7f3c-3777-4e41-a907-6ffa224ebca4,"Feestzang, mĳnen waarden oom [...] Martinus Wilhelmus Schwencke, nadat hĳ de geneeskunst vĳftig jaaren met algemeene toejuiching beöefend had, toegezongen.",Thomas van Limburg,,17XX,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2099:mpeg21,"naadren ? — Wat zie ik ! — Gij , ó Dankbaarheid ? — Zijt gij 't , die hier uw",geuren,spreidt — Wat fpelt ge al zaligheden — Hoe Speelt me uw gloed door dc aadren ! — Wat galm l,object
566,e2eadd16-011b-11e4-b0ff-51bcbd7c379f,"Op het huwelyk van den heere Jacob Alewyn Ghyzen, junior, en jonkvrouwe Debora Blaaupot","anoniem Op het huwelyk van den heere Jacob Alewyn Ghyzen, junior, en jonkvrouwe Debora Blaaupot",,1722,DBNL,http://www.dbnl.org/titels/titel.php?id=_ghy001ghyz01,"nooit schoner bloemen kozen Tot bruiloftfeest sieraadt geen kleur zal Alewyn , Geen",geur,zal Debora ooit aangenamer zyn . Strooi frissche maagdepalm en geurige violen :,agent
567,e04437ce-011b-11e4-b0ff-51bcbd7c379f,'t Gereformeert gezangboek over de voornaamste gevallen en waarheden van 't Christendom,François Halma,,1712,DBNL,http://www.dbnl.org/titels/titel.php?id=halm002gere01,"' eeuwen zyn begonnen . Ontsluit voor ons , Heer , uw genadebronnen ! Uw Nardus geev ' in ons zyn zoete",geur,", Opdat ons niets van uwe liefde scheur ! * * * * * 37 Wy , die naar u zyn Christenen",object
567,d009b3bb-920c-46b2-8e8e-b85bbbccf37c,"Klaagzang, by den vroegtijdigen dood van mejuffrouw Henriëtta Cornelia Backer; gestorven op Bouwzigt te 'sGraveland [...] den 1 augustus, MDCCXCVI.",Jan Willem van Sonsbeeck,,1796,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8550:mpeg21,", dat Beraad deezen oorden , De wellust en de roem van deez ' ontblootten grond . Wier",geuren,"onzen reuk , wier kleuren 't oog bekoorden , En die nog gisteren daar ginds zoo weelig ftond",agent
568,e3c20dcc-011b-11e4-b0ff-51bcbd7c379f,Nederduitse en Latynse keurdigten,anoniem Nederduitse en Latynse keurdigten,,1710,DBNL,http://www.dbnl.org/titels/titel.php?id=_ned015nede01,"Willem , hoogberoemde Vader Des Vaderlands ! door welk een ader , Waar van uw asch den",geur,"bewaart , Ontsprong die yver , die den dwang , En helschen indrang des gewetens Verplette ,",object
570,dfefe4ee-011b-11e4-b0ff-51bcbd7c379f,Lusthof van Christelyke dank- en beedezangen,Daniël Willink,,1715,DBNL,http://www.dbnl.org/titels/titel.php?id=will050lust01,", Hoe volmaakt naar zynen wensch , Wordt gelyk een bloem verslagen , Die noch in den morgenstond",Geur,"en siersel stond te dragen , Maar die 't avond-uur verslondt . IV . Zie de boomen in",object
571,4176084c-011c-11e4-b0ff-51bcbd7c379f,III. Hoofddeel.,Pieter Rabus,De boekzaal van Europe. Deel 9,1700,DBNL,http://www.dbnl.org/tekst/_boe002170001_01/_boe002170001_01_0024.php,"te gast geweest , of elk een wil d'er weêr aan . 't Is byna , of ze een",geur,"van liefkruid uitwaassemden ; want daar andere boeken op mijn kamer blijven , moet dit dikwils na beneden :",object
572,e3c20dcc-011b-11e4-b0ff-51bcbd7c379f,Nederduitse en Latynse keurdigten,anoniem Nederduitse en Latynse keurdigten,,1710,DBNL,http://www.dbnl.org/titels/titel.php?id=_ned015nede01,"Van eenen , die drie Kroonen spant , En in dit Land zyn Vaderland ; Had zulk een Roos haar",geur,"verloren , Had hem geen sterker bygestaan , Die hem geleide , en niet gehengde , Dat hem een nop",object
573,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"tandvlees mede : want behalven ’t wit worden zet zy ze vast , versterkt de wortel en geeft goede",geur,"aan de mond . De bladen van Salie in Wynazyn 24 uren geweekt , zyn daar zeer goed toe",object
574,e2e0907c-011b-11e4-b0ff-51bcbd7c379f,Beschryvinge van de volk-plantinge Zuriname,J.D. Herlein,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=herl001besc01,"een bijtender smaak ; maar in de schaduwe gedroogt zijnde , geeft zy een zeer lieffelijken",geur,"aan de spijzen . Kanelen-hout . Aygans of Duivels-boom , waar van men een tak of",object
575,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"dat in den Wyn geraakt is , en daar in gestorven , als een Slang , Rot , Muis , daar geen kwade",geur,"aan geve . XIX . Zo dra men ’t dode Beest heeft gevonden ; moet men ’t verbranden , en de koude As",object
575,b91cc349-3c81-42dc-b147-ecf80dd94f45,"De zegepraal van Utrechts burgers; of de vaderlandsche held, tooneelspel",,,1787,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2724:mpeg21,"cn schrik was "" zo geweldig onder deeze Oranje-Heldendat zy ai hunne bagagie achterlieten , hunne",geuren,"Hoeden , munten en ranzel wegwerpen ; over Heg - C 15 ) heggen en haagen",object
576,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"die men van ’t vuur gehaald , wel geschuimd hebbende , en laten koud worden , zal men’er",geur,"aan geven met vier druppen Olie van Kan-neel , en zo veel van Nagelen ondereen gemengd , met",object
576,840a792d-094f-4abc-aed0-fe385cb0c688,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [2] [2]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7376:mpeg21,Op den dag van het jon o fte < rCrjo-t „ zal elke wonde schitteren als vermillioen en een ' „,geur,"uitgeven , als die van den balzem Geen arm , , of voet wordt verloren , die niet door Engelen -",object
577,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"de Kropzalat gegeten . De groene blaadjes op Azyn gezet , geven hem een goeden smaak en",geur,", en de uitgeweikte blaadjes worden in plaats van Kappers by ’t Gebraad gegeten . Deugd van",object
578,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"; als de Bloemen , welke men ten merendeele tussen twe papieren ligt , op dat ze hunne",geur,", en kleur behouden , uitgenomen alleen de rode Rozen , die men moet in de hevigste Zon",object
579,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"tracht ze daar van te proeven ; en als zy’er aan slabbert , geeft ze nog meer",geur,", en maakt dat’er nog andere volgen . Enige Vissers gojen een gezoutten Varkens-been in ’t water",object
580,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zaken , als Honing , Kaneel , Kamfer , Muscus , of andere welriekende dingen , het zy om een",geur,"te geven aan die ze niet hebben , of een goede geur aan die een kwaade hebben , gelyk wy",object
581,50485dc0-011c-11e4-b0ff-51bcbd7c379f,"No. 25. Maandag, den 27. Maart.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 1,1724,DBNL,http://www.dbnl.org/tekst/weye002ontl01_01/weye002ontl01_01_0027.php,", op het gevleugelt Ros van een beezemsteel de Schoorsteen uitvliegt , naalatende een",geur,"van gedisteleert Water , en van Vischschubben . En nu heb ik een Zeedeles",object
582,e3010604-011b-11e4-b0ff-51bcbd7c379f,"Parnas, of de zang-godinnen van een schilder",Willem van Swaanenburg,,1724,DBNL,http://www.dbnl.org/titels/titel.php?id=swaa003wvsw01,"daar moet gy u in vinden , En , schoon gy vry wilt zyn , voor eeuwig in verbinden . Wat offer ik daar",geur,"aan uwe lonken op ? 'k Geef zelfs Jupyn , zo bars , om uwent wil den schop . De Starren zyn te zwak",patient
582,ce5bcab6-1d85-44f9-b92a-70e450470708,"Oude joodsche brieven, saemenspraeken en verhaelen, van sommige tydgenooten des zaligmakers. [2] [2]",Johan Koenraad Pfenninger,,1785,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8440:mpeg21,"! Zy zyn geplukt op den dag der wrake voor de liefde , en gaven een te lieflyk",geur,by de zegeprael der liefde . Ontvang dezen gordel ! hy moest eerst op uwen geboortedag gereed zyn,object
584,e2e8cada-011b-11e4-b0ff-51bcbd7c379f,De godlievende ziel vertoont in zinnebeelden,Jan Suderman,,1724,DBNL,http://www.dbnl.org/titels/titel.php?id=sude003godl01,een vat . O aengename geuren ! Wat hart kan langer treuren ? O onwaerdeerbre schat ! Die,geur,"streelt onder 't minnen , Die geur zet myne zinnen En geesten wakker aen . Zy spreidt zich",agent
587,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"van het Sulferachtig wezen van de plant , daar men ’t uitgehaald heeft , en van daar zelf de",geur,"en reuk heeft , als maar het waterig deel der plant , dat daar mede is vereenigd , niet",object
588,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"die’er in zyn , uit nemen ; zo ’t gebeurt , dat die Vruchten , dus bereid , enige kwade",geur,"hebben . Gy zult ze met Suiker dekken , of met gemalen Zoethout , of Kaneel , of met gekonfytte",object
589,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,"7 Daar is wat op stapel . 24 Daar is wind achter . 9 Daar word iets heimelyks gekookt , dat geen goeden",geur,"heeft . 17 Dat gy de muis geven zoud , geef dat de kat , en maak van de nood een deugd .",object
590,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"gestoten Zout , en mengt alles deur een . Doet daar na uwen Wyn in een ander Vat , dat genen",geur,"heeft . Doet’er dit geheel mengsel in ; en mengt het drie , vier dagen , vyf , of zesmaal daags",object
591,e0f36866-011b-11e4-b0ff-51bcbd7c379f,Het gheestelyck maeghden-tuyltjen toe-geeyent aen alle Godt-soekende maeghden,Elisabeth van Wouwe,,1708,DBNL,http://www.dbnl.org/titels/titel.php?id=wouw001ghee01,"het water inde straeten En als den balsem en het best canneel , Den lieffelijcken",geur,"niet can verlaeten , Gelijck een uyt-gecoren Mirthe soet Hebt gy gegeven reuck in overvloet",object
592,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,"aandrang , dat zy staande zich in haare rokken iets liet ontvallen ; ’t geen den liefelijksten",geur,"niet had . Wel haast kregen de bystaanders dien snuf in den neus , en bestraften ze",object
593,e013cd64-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uytlegging van dagelyks gebruikte Nederduitsche spreekwoorden, tot opheldering der vaderlandsche moedertaal. Deel II",Carolus Tuinman,,1727,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors02,"Fakkel . Was die van de even gemelde vulling , dan zoude zy waarlyk den liefelyksten",geur,niet hebben . In de prommelpasteyen zyn veele soorten onder een gemengelt . Ziet het zelve,object
594,89ffd956-12ef-473b-89eb-2ea8b1d5eff2,"Handleiding tot de natuurlyke opvoeding of Robinson Crusoë, geschikt ten dienste der jeugd. [1] [1]",Joachim Heinrich Campe,,1780,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10271:mpeg21,"knol was thans zacht geworden , en toen hy die aan nukken brak , drong uit dezelve eene UNK lieflyk",geur,"in zyne neus , dat hy geen oogenblik in beraad Hond , om in dezelve te byten . En welk",agent
594,e3aa7e46-011b-11e4-b0ff-51bcbd7c379f,Christelijke liedekens ten deele nieuw gemaekt en ten deele getrokken uyt andere lied-boekxkens,anoniem Christelijke liedekens ten deele nieuw gemaekt en ten deele getrokken uyt andere lied-boekxkens,,1750,DBNL,http://www.dbnl.org/titels/titel.php?id=_chr009chri01,8 . De Velden vol van schoone Bloemen Zoo zeer verscheyden van koleur En zoo vervult met zoeten,geur,Op zyne Goedheyd roemen . 9 . De Visschen stomme en koude Dieren En zyn hier ook niet,object
595,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"te weten ; zo zy daar een Rammenas op doen , aan stuk gesneden . Dit zal er alle kwade",geur,"uithalen . Maar , op datze daar in niet bederve , moet menze daar terstond weder uithalen ; en men",object
596,504905b8-011c-11e4-b0ff-51bcbd7c379f,"No. 28 Maandag, den 23. April.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 2,1726,DBNL,http://www.dbnl.org/tekst/weye002ontl02_01/weye002ontl02_01_0030.php,"habeto . Dit gezegt hebbende , verschoot die vervloekte Schim , nalaatende een",Geur,"van Acherons Frangipane , en van Lucifers Polville . Twee vermaarde welriekende Poeders",object
596,72fb5d6e-3be9-473c-96fe-839cfd49c5b6,De twee standbeelden; zangspel met balletten.,Pieter Pypers,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2647:mpeg21,"Opdat het beter vlott ' ... één roemer nog te vooren , ARIA . Gelyk de wind den",geur,"verbreid , Dien hy ontmoet langs bloemwaranden , Dus spreid de wyn , langs zachte handen , Meer",object
597,e154370e-011b-11e4-b0ff-51bcbd7c379f,Gedichten. Deel 1,H.K. Poot,,1716,DBNL,http://www.dbnl.org/titels/titel.php?id=poot001gedi01,"biedt . Zy koomt ons frisse bloemen queeken , En maegden , die ik bloemen reken , Wier",geur,en kleur men riekt en ziet . Zy kroont het wout met nieuwe blaêren ; Zoo ziet men,patient
598,e20618ca-011b-11e4-b0ff-51bcbd7c379f,"Het vermaaklyk buitenleven, of de zingende en speelende boerenvreugd",Jan van Gijsen,,1716,DBNL,http://www.dbnl.org/titels/titel.php?id=gijs004verm01,. 3 Zy leeven die u maar gebruiken . Een slaapend Krygsman word gewekt Alleen maar door uw,geur,"te ruiken , Wyl elk uit u zyn voedsel trekt . 4 g’Ontfonkt my , door uw offerhanden",patient
599,e23523c2-011b-11e4-b0ff-51bcbd7c379f,"De gekroonde Utrechtze vreede, of Nederlandze Vreugd Godin","anoniem De gekroonde Utrechtze vreede, of Nederlandze Vreugd godin",,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=_gek002gekr01,", En myne lust in eenzaemheyd , Trok om de Groente dezes Somer tyd : Met groot Vermaken , Haer",geur,"te smaken , Daer myn gang sich leyd . In het Geboomte groen , Hoor ik de Vogels singen ,",patient
600,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"noden , om smaaklyk te maken , en’er maar Suiker , als in Limonade , by te doen . Zo men",geur,"zoekt , moet men’er een weinig Muskus en bereide Amber by doen , maar daar moet zo weinig in zyn ,",patient
601,e3ba348a-011b-11e4-b0ff-51bcbd7c379f,De groote schouburgh der Nederlantsche konstschilders en schilderessen. (3 delen),Arnold Houbraken,,1718-1721,DBNL,http://www.dbnl.org/titels/titel.php?id=houb005groo01,Zy zuigt haar honinglekkerny En geur uit allerhande bloemen . Een By kwam op zyn schildery En,geur,", en kleuren aangevlogen , En riep , Natuur vergeef het my : Dat bloempaneel heeft my",patient
602,e29aa6e8-011b-11e4-b0ff-51bcbd7c379f,Een gheestelijck lust hofken,"anoniem Gheestelijck lust hofken, Een",,1722,DBNL,http://www.dbnl.org/titels/titel.php?id=_ghe009ghee02,"rust , Dan u alleen bekent is mijnen grooten lust . Als een roos wijt ontdaen , Wilt nu den",geur,"ontfaen , Neemt in mijn u weyde Sonder beyde Doet my geen pijnen aen , Voeght u herte in het",patient
603,e3a9c532-011b-11e4-b0ff-51bcbd7c379f,Kers-nacht ende de naervolgende dagen tot onze lieve vrouwe lichtmis,Joannes de Lixbona,,1736,DBNL,http://www.dbnl.org/titels/titel.php?id=lixb001kers01,"wilt u uyt spreyden , Als een Roose wijdt ontdaen : Komt in mijn hert u vermeyden , Dat ick uwen",geur,"ontfaen : Haest u , wilt niet langer beyden ' tWachten doet my pijne aen . 4 . Voeght u hert",patient
604,e186057c-011b-11e4-b0ff-51bcbd7c379f,Den distelvink,Jacob Steendam,,1649-1650,DBNL,http://www.dbnl.org/titels/titel.php?id=stee021dist01,"door twee poorten , En swierd , en sweefd om-hoog : Gy sterft in u geboorten , Mits u den",Geur,"ontvloog , Seer schielijk , schichtig , snel , en driftig : En zijt gy vergiftig So krenkt gy hart",patient
605,e22d0340-011b-11e4-b0ff-51bcbd7c379f,"Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt. Deel 1","Bernard Picart, Abraham Moubach",,1727,DBNL,http://www.dbnl.org/titels/titel.php?id=pica002naau01,"op ieder daadt die zy verrichten , 't zy zy eeten of drinken , of datze eenige aangenaame",geur,rieken ; en eindelyk voor ieder gebodt van de Weten bevel der Rabbynen . 't Welk zy verstaan,patient
605,45769d50-965b-4bbd-89b3-4f1308881811,"Aanspraak bij de eerste gewoone weekelijksche bedestond, na het overlijden van mijn vierde zoontje.",Jan Scharp,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3091:mpeg21,"Dan zal het , door God toebereid Voor 't onverganglijck leeven , Een bloem zijn der onsterflijkheid Die eeuwig",geur,"zal geeven . Axel , den zijnen van Juni ) 1784 . C 3 TER C 38 ) TER",object
606,50485906-011c-11e4-b0ff-51bcbd7c379f,"No. 23. Maandag, den 13, Maart.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 1,1724,DBNL,http://www.dbnl.org/tekst/weye002ontl01_01/weye002ontl01_01_0025.php,"Den Adem , die hy jongst zo deerlyk heeft verzucht , Hangt nog in deez ' verdikte Lucht , Die",Geur,"daalt nooit ter Helle . Vaar wel ! myn Fillis , myn Vermaak , myn Troost , myn Leeven !",agent
607,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"! Vaak bepereld Met een traan ; ' kWeen niet meer : neen , roozeblaên Spreiden",geuren,"; 't Angstvol treuren Vlugt , voor dankbre ChristenvreugrJ . Hoop ! gij praalt met Edens",object
607,e11868b4-011b-11e4-b0ff-51bcbd7c379f,"Abraham, de aartsvader",Arnold Hoogvliet,,1728,DBNL,http://www.dbnl.org/titels/titel.php?id=hoog032abra01,"luister spelen . Tien hoofsche juffers zyn vast bezigh in den keur Van speseryen , om den lieffelyksten",geur,"Te kiezen , die de zalve en oly best doe ruiken , Om tot de zalving van vrou",patient
608,504856ae-011c-11e4-b0ff-51bcbd7c379f,"No. 22. Maandag, den 6. Maart.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 1,1724,DBNL,http://www.dbnl.org/tekst/weye002ontl01_01/weye002ontl01_01_0024.php,", dat je een Ingenieur bent , of een Doodgraver , want je eerde papier had een",geur,"van Buskruid , en het laatste ruikt naar een Rouwkaper . De derde vraagt . De Bataafsche",object
609,e3ba348a-011b-11e4-b0ff-51bcbd7c379f,De groote schouburgh der Nederlantsche konstschilders en schilderessen. (3 delen),Arnold Houbraken,,1718-1721,DBNL,http://www.dbnl.org/titels/titel.php?id=houb005groo01,"geest van Zegers is een By , Waar op de Nederlanders roemen . Zy zuigt haar honinglekkerny En",geur,"uit allerhande bloemen . Een By kwam op zyn schildery En geur , en kleuren aangevlogen , En",patient
610,e3010604-011b-11e4-b0ff-51bcbd7c379f,"Parnas, of de zang-godinnen van een schilder",Willem van Swaanenburg,,1724,DBNL,http://www.dbnl.org/titels/titel.php?id=swaa003wvsw01,"gooi yzer overboort , En slaat de Beeren dood van 't yzig Winter-noord ; Zo krygt myn Lely",geur,", by 't gloeijen van de Roozen , Die nu van lout're pyn op Doorne-haagen bloozen . Hou",object
611,e2a35a22-011b-11e4-b0ff-51bcbd7c379f,Het orakel,"Nicolaas Willem op den Hooff, Germain François Poullain de Saint-Foix",,1747,DBNL,http://www.dbnl.org/titels/titel.php?id=sain011orak01,ingeeving zal volgen om haar denkbeeld te sterken . Gelyk de Byën de,geur,"uit de Bloemen leezen . Die onderlinge verstandhouding , die tezamenbindende keten ,",patient
611,a4d9e466-d2d2-446b-8982-0d865686e060,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [13] [13]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6823:mpeg21,"bevallig van tusschen de lispende bladen , geene koeltjens waaien u de verkwikkende",geuren,"van duizend duizend bloemen tegen , geene zingende vogelen doen de lucht door",agent
612,c78e60f0-5f05-4fcb-8109-7277b4bd473e,"Aan den wel edelen [...] Gerrit de Graeff [...] en [...] Christina van Herzeele, wegens het verlies van hunne oudste dogter, jongvrouwe Maria Johanna de Graeff.",Pieter Nieuwland,,1781,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10221:mpeg21,"zijde , En spreidde lieflijk al zijn schoon Voor 't oog der Ouderen ten toon En ademde een '",geur,", die 't hart verblijdde , Van zachte deugd en vroeg verstand Nu derft gij haar , en met",object
615,e6dbd950-b159-427e-8812-96ae8ba92b09,"Emma Corbet, of De rampzaligheden van den burgelyken oorlog.",Samuel Jackson Pratt,,1784,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9263:mpeg21,"geene verandering kent , maar overal daar hy vloeit , niet dan vrugtbaarheid en de liefelykfte",geuren,"verspreidt om my altoos te vertroosten , te vermaaken of te leeren . . Hoe blyde",object
618,0dcf7031-4ad7-48e7-931d-16e8aff19576,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [14] [14]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7390:mpeg21,ik al den jammer . Stil genoegen kroont elk uur . 't Geil fiooltje huwt zijn,geuren,Aan de zugjes der natuur . Traanen ! Stomme lofgezangen Van 't gevoelvol dankend hart !,object
619,a4d9e466-d2d2-446b-8982-0d865686e060,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [13] [13]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6823:mpeg21,"die duizend magtloos wemelende infect belommert , belaadt zijne zwoele vleugelen met zijne",geuren,"en waait die den vermoeiden Reiziger , die in het brandende zand doorworftelt",object
