Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
435,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"te bewaren . Als men de Mieren tussen de vingers aan stuk nypt , vindt men , dat zy een",reuk,"na Violen hebben . Men vindt’er veel vlug Zout en Olie in . Zy herstelt de Geesten , wekt het",object
436,5048bfcc-011c-11e4-b0ff-51bcbd7c379f,"No. 6 Maandag, den 20. November.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 2,1726,DBNL,http://www.dbnl.org/tekst/weye002ontl02_01/weye002ontl02_01_0008.php,de Infecten der Wagenschotten Bedsteeden doet stikken ; en gelyk als de,Reuk,"van Yrsch Hout allerley vergiftige Dieren doet decampeeren , desgelyks verworgde de",agent
438,e1cca202-011b-11e4-b0ff-51bcbd7c379f,Nagelate schriften,Baruch de Spinoza,,1677,DBNL,http://www.dbnl.org/titels/titel.php?id=spin003nage01,"salpetergeest verändert is . Eindelijk , hy zegt dat de salpeter noch lelijke , noch zoete",reuk,"heeft ; maar dat hy uit d'ontbinding alleen een zware reuk krijgt , die hy in",object
440,e1cca202-011b-11e4-b0ff-51bcbd7c379f,Nagelate schriften,Baruch de Spinoza,,1677,DBNL,http://www.dbnl.org/titels/titel.php?id=spin003nage01,"kan uitmaken . Hy zegt dat de salpeter zodanig is , dewijl des zelfs geest een zeer lelijke",reuk,"afgeeft , en de vaste salpeter niet zonder reuk is . Exemplum . Nitrum . Spiritus . Nitrum",object
441,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,", Lavendel , Romarin , Venkel en andere van dergelyken aart , zyn haar zeer goed , en de kwade",reuk,"is haar een pest . Geen andere Vrou , dan zulke , die gewoon zyn Zywormen te fokken , moeten",agent
443,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"acht uren moet worden vernieuwd . Men moet ze van tyd tot tyd , een zoete en aangename",Reuk,"laten ruiken . Hunne dranken zal men met kruideryen mengen , en met wat Kaneel , Anys ,",patient
447,dfe13c50-011b-11e4-b0ff-51bcbd7c379f,Noord en Oost Tartarye,Nicolaas Witsen,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=wits008noor02,". Men zag daer bedden daer gezaey op stond , en aengename vruchten , het gaf daer een goede",reuk,", de Menschen levende als het Vee . Op drie graden hoogte , en lengte honderd , negen en",object
448,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,", ’t schort hem in de herssenen . De boonen konnen in ’t bloeyen door haaren laffen",reuk,"de herssens ontstellen . Men vind’er wel , welke op dien tyd van den bolworm plegen gereden",agent
450,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,. Die Bloemen zyn van velerleije kleur en aangenaam voor ’t oog . De geur van de,reuk,heeft ze den naam van Nagelbloem doen dragen . Plaats . De enkelde Nagelbloem groeit in de,agent
452,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"uit alle gewassen halen ; maar gelyk de kracht van ’t vuur , hun een onaangename",reuk,"geeft die na het verbrandde ruikt , zo heeft men andere middelen uitgevonden , om de",object
453,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,"niet bemin . ’t Is roozen voor de verkens gestrooit . Men zegt , dat de verkens den",reuk,"van roozen niet konnen verdragen . Immers zy houden meer van den stinkendsten drek , dan van de",patient
454,e039d644-011b-11e4-b0ff-51bcbd7c379f,Beschrijving der sieraden van 't tooneel,Tobias van Domselaer,,1706,DBNL,http://www.dbnl.org/titels/titel.php?id=doms001besc03,"hunner vyanden , wierden verwellckomt : d'oorzaak is , om dat de laurieren een sterken",reuk,"wijtluftig van haar geeven , alzo wert ook den lof dezer Helden over de gantsche",object
457,e0ca8dc4-011b-11e4-b0ff-51bcbd7c379f,Bybel der natuure of historie der insecten. Deel 1,Jan Swammerdam,,1737,DBNL,http://www.dbnl.org/titels/titel.php?id=swam001bybe01,opstyging der Lyfmoeder geappli ceert . En dit Deksel gebrant synde heeft geen onaangenaame,reuk,". Het is seer aardig van maaksel , als uyt verscheyde rondagtige ringekens ,",object
458,e38f74b6-011b-11e4-b0ff-51bcbd7c379f,Het Hoog-lied van den heyligen ende wijsen koning ende propheet Salomon,Samuel Ampzing,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=ampz001hoog01,". De vijgeboom heeft botten uytgeschoten , De wijn-stock krijgt vast ogen , ende loten , En geeft sijn",reuk,": sta op toch mijn Vriendin , Mijn schoone komt , komt herwaerts tot mij in . 7 .",object
461,e12c89a2-011b-11e4-b0ff-51bcbd7c379f,Jezus en de ziel,Jan Luyken,,1678,DBNL,http://www.dbnl.org/titels/titel.php?id=luyk001jezu01,"gaet weyden , So ick het menigmael by koelen morgen vont , Wat moet sich dan een",reuk,"door 't Paradijs verspreiden , So lieflijk vloeyende uyt uw vrindelijken mondt ! Is hier de Son",agent
463,e113dbbe-011b-11e4-b0ff-51bcbd7c379f,Hedensdaegse Venus en Minerva of twist-gesprek tusschen die zelfde,Daniel Joncktys,,1641,DBNL,http://www.dbnl.org/titels/titel.php?id=jonc006hede01,"zy elkander in't gezicht staen ; datz ' ook wonderlijken wel gedaen zijn , wanneer hen den",reuk,haers weder-paers door den wind werd toe-gevoert . Plinius lib. 13 . c. 4 . ) zeyt,patient
466,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"een middelmatige Noot , en ’s avonds een uur voor den eten . De Zwavel moet geen",reuk,"altoos hebben . Dit middel is uitnemende voor de Aamborstigheit , en maakt een lossen buik ,",object
468,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Men moet dat kiezen , dat vast en zwaar is , niet gewurmd noch vermolsemd , en dat kleur en en",reuk,"behoudt . Men moet dat niet gebruiken , ’t geen men in de Winkels vindt , als het de tong prikkelt",object
469,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"stoppelen afbrand , konnen welriekende Kruiden , alsVenkel enz. geworpen worden ; want deze",reuk,"den Honingbyen aangenaam is . Wil men Bykorven verplaatzen , moet men alvorens lange",patient
470,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"middel van de Lokspyze , en deze Lokspyze moet vier hoedanigheden hebben , te weten , dat ze een sterken",reuk,"hebbe , om ze van verre aan te lokken , als de Anys , het Zap van ’t Kruid Panax",object
471,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"eerst opklimmen ; maar als ze een tydlang in de Zon hebben gestaan , ontfangen ze",reuk,"genoeg , aange-zien de hitte der Zon de fynste deeltjes der Roozen vlugtig maakt ; dewelke",object
472,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"van Beesten , en Mensen . Het bewaart voor de Pest , is een tegengift , ontfangende alleen de",reuk,"van ’t Water ; maar nog beter , als men’er van drinkt des morgens drie lepels vol , als",object
485,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zuiver , droog , en van binnen met kleine zwarte stipjes geteekent zyn , en een zoete aangenaame",reuk,"hebben . Die vogt , week en morsig is , moet men verwerpen . Ze spreit een veel",object
486,e186057c-011b-11e4-b0ff-51bcbd7c379f,Den distelvink,Jacob Steendam,,1649-1650,DBNL,http://www.dbnl.org/titels/titel.php?id=stee021dist01,"schoon gebloos : Daar Flora overtreft Tapijten veel-koleurig : Daar niet alleen koleur , maar",reuk,", verspreyd sich geurig : Daar sich het lipper-soet so werkelijk vertoond , En aast",agent
487,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"vastmake aan de Moerbeijenboom . Als men de bladen plukt , moet men niets gehandelt hebben , dat een",reuk,"heeft , waar van men naderhand spreken zal , en die met de Zywurm strydig is ; en om",object
497,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"onderen . Zy is zeer aangenaam voor ’t gezicht en gelykt na de Violen van Maart , schoon zy geen",reuk,"heeft . Plaats . Zy groejen van zich zelven in de velden , en men teeltze nog in de Tuinen",object
504,e0f0bac6-011b-11e4-b0ff-51bcbd7c379f,Het regt gebruik der werelt beschouwingen,Bernard Nieuwentijt,,1720,DBNL,http://www.dbnl.org/titels/titel.php?id=nieu030regt01,", of wanneer men by pisse van een mensch sout werpt ; om dat daar door deselve sonder",reuk,"blyft , en het vlugtige sout , sigh met dit Zeezout vereenigt : het geen men anders ,",object
505,e3ba348a-011b-11e4-b0ff-51bcbd7c379f,De groote schouburgh der Nederlantsche konstschilders en schilderessen. (3 delen),Arnold Houbraken,,1718-1721,DBNL,http://www.dbnl.org/titels/titel.php?id=houb005groo01,"schilderkamer kwamen , en zyn werk van digteby wilden bekyken , te rug trok , zeggende : de",reuk,van de verf zou u verveelen . Ook word ' er getuigt dat hy eens een pourtret geschildert,agent
509,e1b308e2-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 1,"Jan Vos, Jacob Lescaille",,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle01,"Jasper . Jan heeft , zeidt Jasperbuur , een zonderlinge vondt . De zieke paarden maakt hy door zijn",reuk,gezondt . Is dat geen wonder ? neen : het kan niet minder weezen . De paarden zijn niet,agent
511,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"eindelyk geen reuk meer gebruikt , maar alleen een mensch , die warm en bezweet is , en wiens",reuk,"de Hond wel haast ontdekken kan . Men laat hem van tyd tot tyd verder gaan , tot dat",patient
512,e22d0340-011b-11e4-b0ff-51bcbd7c379f,"Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt. Deel 1","Bernard Picart, Abraham Moubach",,1727,DBNL,http://www.dbnl.org/titels/titel.php?id=pica002naau01,": Gezegent zyt gy enz , Schepper van de vruchten der aarde . Riekenze een aangenaame",reuk,"; Gezegent zyt gy enz , gy die een zodanige welriekende stoffe geschapen hebt . Ziende",patient
514,41777aec-011c-11e4-b0ff-51bcbd7c379f,IV. Hooftstuk.,,Boekzaal der geleerde wereld. Jaargang 1715,1715,DBNL,http://www.dbnl.org/tekst/_boe003171501_01/_boe003171501_01_0051.php,"Elk kan hier van proef neemen , wanneer hy , zynen adem stil houdende , geene",reuk,"zal gewaer worden . Is hier ontrent geen wonderbaere wysheit opgeslooten , dat de reukwerktuigen juist",patient
515,e228d2fc-011b-11e4-b0ff-51bcbd7c379f,"Den lacchenden Apoll, uytbarstende in drollige rymen",Pieter Elsevier,,1667,DBNL,http://www.dbnl.org/titels/titel.php?id=else006lacc01,"Neusdoek ras , Om die'er in te wissen , En rook of 't lieflijk was , Maer 'k wouw dien",reuk,"wel missen . 7 . Sy tart , wanneer se schiet , Jupijn met sijnen donder ; Schoon kraekt haer",patient
521,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Elke is een lange pyp , die na omhoog schiet , en zich in ribben scheidt . Zy hebben een aangename",reuk,", en zyn Melkwit . Plaats . Deze Plant groeit in de Indiën , en men kweektze in Europe , ook",object
523,e1a8ddf4-011b-11e4-b0ff-51bcbd7c379f,Hert-spiegel,"F. Veenstra, H.L. Spiegel",,1614,DBNL,http://www.dbnl.org/titels/titel.php?id=spie001hart01,", zijn uitgeschakeld : Spiegel ziet niet , hoort niet , voelt niet en heeft geen",reuk,"of smaak meer . De innerlijke zintuigen blijven actief , en nadat de schrik van het",object
532,e3e40576-011b-11e4-b0ff-51bcbd7c379f,Zederymen,Anthony Jansen,,1656,DBNL,http://www.dbnl.org/titels/titel.php?id=jans004zede01,"daar 't keurigst ' oog ' op slaat , Dat haast verderft en ras vergaat . I I. Gelijk een Roos zijn",reuk,"hout in den dooren , En oog ' en hert ' verquikt en kan bekoren : Zoo blijf de deugd u altijd",object
534,e1b308e2-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 1,"Jan Vos, Jacob Lescaille",,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle01,oogen . Wie dat het oog bekoort is meester van 't Gezicht . Uw bloemhof heeft de,Reuk,geheel in haar vermoogen . Een die de Reuk behaagt heeft haar aan zich verplicht . Uw,object
540,e10a5ff8-011b-11e4-b0ff-51bcbd7c379f,De betoverde wereld,Balthasar Bekker,,1691,DBNL,http://www.dbnl.org/titels/titel.php?id=bekk001beto01,te voren eer wy 't land ondekten . 't Is waar dat wy dan wind tegen hadden : ( maar dan moest de,reuk,"ook niet so verre gaan , als voor wind af . ) D ' historien getuigen ons , dat de gieren wel twee",agent
544,e1caa81c-011b-11e4-b0ff-51bcbd7c379f,Aenleiding tot de kennisse van het verhevene deel der Nederduitsche sprake. Tweede deel,"Jan Noordegraaf, Marijke J. van der Wal, Lambert ten Kate Hz.",,1723,DBNL,http://www.dbnl.org/titels/titel.php?id=kate002aenl02,"in den zelfden zin als ons vorige Smeeren . Maer , gelijk de smeerige dingen een sterke damplucht en",reuk,"van zig geven ; zo past hier toe ons † Smóór en Smoor , fumus , wapor ; waer",object
546,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,", doe dan uwe Cassolette in een weinig vuurs , of op heette as ; dan zal ze aangename",reuk,"geven . Reukwerk der Armen . De reuk van dit Reukwerk is niet aangenaam , maar zeer gezond .",object
547,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"distilleert , ten einde de stoffe zig aan de grond zettende het gedistilleert Water geen",reuk,of smaak van aangebrandheid hebbe . Na dat men de helfte van het Liqueur gedistilleert,object
548,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"te maken . Neemt een houte bak , inwendig met blik beslagen , ten einde het Hout geen",reuk,"aan de Bloemen mede deelt , nog de Essentie , die’er uit zoude konnen druipen , intrekt .",object
550,dfe13c50-011b-11e4-b0ff-51bcbd7c379f,Noord en Oost Tartarye,Nicolaas Witsen,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=wits008noor02,"in Siberien , of aengrenzen de Landen veel vallen ; deze hebben dikke staerten , en geven goede",reuk,"van zich , waerom in kisten by klederen worden gelegt , gelijk ' er eenige van die onder",object
555,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"De bladen staan aan lange stelen by een , gelyk het Moederkruid . Zy hebben den",reuk,van witte wortelen als men ze schrapt . De Bloemen bestaan uit vyf purperachtige bladen .,object
558,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zyn in vergelyking van de anderen , als behoudende niet alleen volmaaktelyk den",reuk,", maar ook den smaak en andere hoedanigheden hunner planten ; doordien namentlyk",object
560,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,een staart aan de toppen der takken . Zy zyn als een keel waar aan twe lippen zyn . Zy hebben,reuk,", en zyn blaau , wat trekkende na den purperen . De zaden zyn rond en in een huisje gesloten .",object
563,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"den Zomer brengt ze een Gom voort , dat helder is , gelyk de Arabische Gom , maar een sterker",reuk,"heeft . De Noot van Cajous houd in zig een Pit of Amandel , wiens kragt is zamentrekkende . De",object
564,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"in een Kussentje naaijen , en het dus op ’t hoofd leggen . Men moet altijd een aangename",reuk,"by zig hebben , gelyk Oranjen , Citroenen , met Kruidnagels bespikt ; Eau de la Reine ,",object
565,e12c7570-011b-11e4-b0ff-51bcbd7c379f,Beschouwing der wereld,Jan Luyken,,1708,DBNL,http://www.dbnl.org/titels/titel.php?id=luyk001besc01,". Genesis XXVII : 27 , 28 . E n hy quam by , en hy kuste hem : doe rook hy den",reuk,"zyner kleederen , en zegende hem : en hy zeide ; Ziet , de reuk mynes Zoons is als den reuk des velds",patient
568,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"; en , ze te gader wel gemengd hebbende , doe’er wat Muskus , of Amber onder . Zo de",reuk,"van de andere Mengzels deurstak , kond gy daar nog de poejer van Iris onder doen ; zo veel als",agent
575,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zoete Amandel-olie kunt gy Jasmyn-olie nemen , of die van een andere Bloem , om uw Smeersel",reuk,"te geven . Ander Smeersel voor gekloofde lippen . Neem een half pond verse Boter , vier",object
579,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,", die driehoekig , en in drie huisjes verdeeld is . De wortel is lang , vet , met draadjes en",reuk,"voorzien , vol van sap , en scherp van smaak . Plaats . Deze Plant wast overal , maar voor al",object
584,e3c20dcc-011b-11e4-b0ff-51bcbd7c379f,Nederduitse en Latynse keurdigten,anoniem Nederduitse en Latynse keurdigten,,1710,DBNL,http://www.dbnl.org/titels/titel.php?id=_ned015nede01,ik dien Titel laak ; Gy meugt ze wel met recht zoo noemen ; Die Bloemen hebben,reuk,noch smaak . L.B. ANno 1700 ontmoette op een zekere plaats de Burgermeester J.S. den Poëet L.B.,object
589,e10a5ff8-011b-11e4-b0ff-51bcbd7c379f,De betoverde wereld,Balthasar Bekker,,1691,DBNL,http://www.dbnl.org/titels/titel.php?id=bekk001beto01,"wel Harmen Everts , zijt sy wel versekerd dat hy wech is ? Nochtans verneem ik geenen viesen",reuk,", daar doch gemeenlik , so ik dikmaals hoorde seggen , de Duivel enen stank laat als hy",patient
595,e414c206-011b-11e4-b0ff-51bcbd7c379f,De rymwercken,"Aernout van Overbeke, Jan Claesz ten Hoorn",,1709,DBNL,http://www.dbnl.org/titels/titel.php?id=over001rymw02,"uyt zijn gulde Zael , Voor jouw Vaers billen Zijnen Blixemstrael . De reukeloose . Of schoon de",Reuk,"u deed ' beminnen , 't Geen u 't zoetste scheen ; Ik schat de Reuk de minkste",agent
599,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Wynazyn , die ze by ’t vlees doen , door de Seldery . De Verkoopers van Wyn , benemen de kwade",reuk,"aan den wyn , door van dat kruid in de Zakjes te doen , welke ze in den Wyn laten weeken",object
617,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"dan met Wyn uit . Voor ’t zelfde . Waar ook deze stank mag van daan komen , men zal de",reuk,"wegnemen , met wat uitgebranden Aluin , een Boon groot ; in den Mond te houden , of wat Zouts .",object
624,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"de wonderlyke eigenschappen die ze heeft tegens zeer kwade ziektens en vergiften , behalven de schoone",reuk,"die ze van zig geeft . Daar zyn drie zoorten van Angelica ; maar die ,",object
627,c0cdbaae-1eee-11e5-b891-f48ce0be173a,Gebruik en Mis-bruik van de Thee,"Steven Blankaart, Cornelis Bontekoe",,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=bont009gebr01,"niet , uit de coleur die niet geel noch rood , maar groen of witachtig wesen moet ; uit de",reuk,"die hem versch , lieflijk en aangenaam moet in den neus komen ; uit de smaak , welke sterk en",agent
628,dfe13c50-011b-11e4-b0ff-51bcbd7c379f,Noord en Oost Tartarye,Nicolaas Witsen,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=wits008noor02,. Dit gemelte binnenwater verdroogt gemeenlijk alle Zomer ; en als dan geeft de grond een quaden,reuk,"van haer ; 't welk veroorzaekt , dat 't zelve de Stink-of drooge Meir genaemt word .",object
631,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,avonds daar de Oogleden mede wryft . Nota . Dit kostelyke middel heeft een heerlyke,reuk,", bewaard de tederheid en gladdigheid van’t vel en aangezicht , als men enige druppels",object
634,e2e0907c-011b-11e4-b0ff-51bcbd7c379f,Beschryvinge van de volk-plantinge Zuriname,J.D. Herlein,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=herl001besc01,van hem . Maboya kayeueu : Kaima loari . Zy zijn dit gewoon te zeggen als zy een kwade,reuk,"ruiken . Offeranden die zy aan de valsche Goden , of de kwade Geesten doen Anacri . Aanroeping ,",patient
641,e43ea832-011b-11e4-b0ff-51bcbd7c379f,"Stichtelijk sang-prieel, belommerd met het Hooge lied Salomons, ende andere heilige gesangen",Wiete Ringers,,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=ring003stic01,in onsen lande . De vijge-boom brengt sijne jonge vijgskens voort ; ende de Wijn-stokkengeeven,reuk,"[ met haare ] jonge druivkens : staat op , mijne Vriendinne ! mijne Schoone",object
645,e22d0340-011b-11e4-b0ff-51bcbd7c379f,"Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt. Deel 1","Bernard Picart, Abraham Moubach",,1727,DBNL,http://www.dbnl.org/titels/titel.php?id=pica002naau01,"Hy verzuimt mede niet den wierook te zegenen , dit Schepzel , 't welk door zyn",reuk,niet alleen alle quyning en ongezondheit verdryft : maar ook vooral de heimelyke laagen van den,agent
649,e460598c-011b-11e4-b0ff-51bcbd7c379f,Nut tyd-verdryv,Mattheus Gargon,,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=garg001nutt01,dood Asphaltisch meir der zondaars voedsel geevt . Hy doet door synen Geest de kwade,reuk,"verstuiven , Die d'aangekweekte plant van syn wyngaarden heeft . De Bruidegom pryst de Bruid",object
656,e09966a4-011b-11e4-b0ff-51bcbd7c379f,Dichtkundige ziele-zangen,Philippus van Sorgen,,ca. 1720,DBNL,http://www.dbnl.org/titels/titel.php?id=sorg003dich03,"Daar zal ik u mijn Liefste geven , mijn Uitnemende liefde ik daar geven zal . V I. De Dudaïm geven",reuk,"en aan ons deuren , Zijn allerley nieuw ' en oude vruchten , Die heb ik , o mijn liefste !",object
